ts_code,symbol,name,list_date,delist_date,market,list_status,avg_amount_20d,pct_20d,l2_name,l1_name,l2_code,l1_code,close,pe,pe_ttm,pb,turnover_rate,total_mv,circ_mv,avg_amount_5d,vol_confirm,limit_20d,limit_10d,is_lock,is_breakout,high_20d,low_20d,pct_5d,pct_60d,drawdown_20d,has_crash_veto,pct_20d_n,market_med_20d,q0_dt_yoy,q1_dt_yoy,q0_profit_dedt,q0_dt_profit_ratio,q0_net_income,ttm_net_income,ttm_profit_dedt,ttm_ocf_ratio,roe,reduce_deduct,total_mv_n,avg_amt_5d_n,l1_leader,l1_score,l1_flag,itf_adj,l2_pe_mkt_pct,q0_dt_yoy_n,q1_dt_yoy_n,ind_med,esp_raw,l2_flags,pe_n,pb_n,roe_n,peg_n,pe_mean,val_bonus,val_penalty,close_n,high_20d_n,vol_shrink,reduce_penalty,cat_score,cat_flag,mom_rank,l4_mom_ok,l4_rel_ok,l4_score,ind_mom_cnt,alpha_excess,alpha_flag,pct_5d_n,l4_flag,big_ratio,chasing_high,overheat_flag,z_group,esp_raw_w,low_base_growth_flag,esp_z,esp_score,egs_base,mult,deduct,final_score,tier,downgrade_reasons,score_penalty_reasons,entry_flag,cninfo_flag,run_date
002819.SZ,002819,东方中科,20161111,,主板,L,491539290.65000004,13.064798598949224,通用机械,机械设备,801072.SI,640000,32.28,,,2.3754,8.8014,966771.1157,759409.6606,872087742.1999999,True,0,0,False,False,35.49,27.88,1.0961478233636024,52.768575485092306,-9.044801352493659,False,13.064798598949224,1.4863273804208377,19.09,13.1,-96479809.11,,,,-620949560.33,,-2.8678,0,966771.1157,872087742.1999999,1.0,1.5,PASS,False,0.6363636363636364,19.09,13.1,-5.155,29.400000000000002,,,2.3754,-2.8678,,74.28704782608695,0.0,0.0,32.28,35.49,False,0,50.0,,0.8181818181818182,1,1,100.0,10,8.633199369662137,True,1.0961478233636024,,-0.0043406182462716394,False,False,通用机械,29.400000000000002,False,0.3336331735127817,50.0,75.0,1.0,0.0,75.0,Tier1,,,可直接观察,回测跳过,20241129
003031.SZ,003031,中瓷电子,20210104,,主板,L,261530185.39999998,10.395458104933454,通信设备,通信,801102.SI,730000,56.39,51.9098,49.3232,4.3378,2.4613,2543487.0719,931629.5714,167752236.8,True,0,0,False,False,60.63,49.58,5.599250936329603,51.626781392847555,-6.993237671119912,False,10.395458104933454,1.4863273804208377,106.17,103.47,310492163.64,84.1009,,,846192969.61,163.2415,6.4306,0,2543487.0719,167752236.8,1.0,1.5,PASS,False,0.7272727272727273,106.17,103.47,9.0124,106.17,,51.9098,4.3378,6.4306,0.4889309597814825,68.9673375,0.0,0.0,56.39,60.63,True,0,50.0,,0.7142857142857143,1,1,100.0,7,7.42169717198884,True,5.599250936329603,,-0.015918416350207885,False,False,通信设备,106.17,False,0.8460233199858843,50.0,75.0,1.0,0.0,75.0,Tier1,,,可直接观察,回测跳过,20241129
001339.SZ,001339,智微智能,20220815,,主板,L,444249048.05,12.750000000000018,计算机设备,计算机,801101.SI,710000,40.59,310.5851,121.7796,5.0069,22.0608,1019074.2922,296413.2809,726065658.8,True,2,2,False,False,41.98,33.3,-1.6715116279069742,45.588235294117666,-3.311100524059063,False,12.750000000000018,1.4863273804208377,157.87,29.82,70094677.85,85.2723,,,153785612.87,551.4097,4.1539,0,1019074.2922,726065658.8,1.0,1.5,PASS,False,0.45454545454545453,157.87,29.82,7.65,157.87,,310.5851,5.0069,4.1539,1.9673471843922214,77.66989285714286,0.0,10.0,40.59,41.98,False,0,50.0,,0.7894736842105263,1,1,100.0,6,12.504450583179883,True,-1.6715116279069742,,0.0026013487540506963,False,False,计算机设备,157.87,False,1.0473809856957113,68.0,78.6,1.0,10.0,68.6,Tier1,,,可直接观察,回测跳过,20241129
002663.SZ,002663,普邦股份,20120316,,主板,L,167768980.40000004,12.777777777777754,基础建设,建筑装饰,801723.SI,620000,2.03,252.9844,171.4794,1.2093,3.7101,349839.8271,283478.9714,82612160.4,True,3,0,False,False,2.43,1.75,7.407407407407396,52.63157894736841,-16.460905349794253,False,12.777777777777754,1.4863273804208377,5.98,102.53,-29790172.88,,,,-21637069.970000003,,-0.758,0,349839.8271,82612160.4,1.0,1.5,PASS,False,0.09090909090909091,5.98,102.53,-15.87,2.99,,252.9844,1.2093,-0.758,42.30508361204013,94.31177500000001,0.0,10.0,2.03,2.43,True,0,50.0,,0.875,1,1,100.0,5,13.432885081821233,True,7.407407407407396,,0.02206649046980261,False,False,基础建设,2.99,False,0.4249793691153648,50.0,75.0,1.0,10.0,65.0,Tier1,,,可直接观察,回测跳过,20241129
605589.SH,605589,圣泉集团,20210810,,主板,L,430462068.85,14.130434782608692,塑料,化工,801036.SI,220000,24.15,25.8952,23.0121,2.0253,2.0734,2044191.2352,1880224.332,364684003.6,True,0,0,False,False,25.52,20.63,4.0051679586563305,28.594249201277933,-5.368338557993734,False,14.130434782608692,1.4863273804208377,24.26,13.54,547110315.82,94.2252,,,1727759472.95,-63.3748,6.0413,0,2044191.2352,364684003.6,1.0,1.5,PASS,False,0.2727272727272727,24.26,13.54,-0.32,24.900000000000002,ESP-Q,25.8952,2.0253,6.0413,1.0674031327287716,127.23165,10.0,0.0,24.15,25.52,False,0,50.0,,0.7272727272727273,1,1,100.0,4,5.959919684917757,True,4.0051679586563305,,-0.009739966388984271,False,False,塑料,24.900000000000002,False,0.6372908383531818,50.0,75.0,0.7,0.0,62.5,Tier1,,,可直接观察,回测跳过,20241129
002565.SZ,002565,顺灏股份,20110318,,主板,L,226136488.10000002,7.668711656441718,包装印刷,轻工制造,801141.SI,360000,3.51,130.9934,63.414,1.9396,3.1884,372056.1116,370020.7679,95849198.6,True,1,0,False,False,4.03,3.19,1.1527377521613813,44.44444444444442,-12.903225806451623,False,7.668711656441718,1.4863273804208377,237.25,1006.5,56933012.53,101.7333,,,124203129.26,162.224,2.9352,0,372056.1116,95849198.6,1.0,1.5,PASS,False,1.0,237.25,1006.5,10.3,237.25,,130.9934,1.9396,2.9352,0.5521323498419389,313.84116,0.0,0.0,3.51,4.03,True,0,50.0,,0.3333333333333333,0,1,55.0,4,-4.196020874560902,False,1.1527377521613813,,-0.016466701492208732,False,False,包装印刷,200.0,True,1.2784547606007581,68.0,56.1,1.0,0.0,56.1,Tier1,,esp_raw_cap_200,可直接观察,回测跳过,20241129
603607.SH,603607,京华激光,20171025,,主板,L,237310093.10000002,11.421772754312931,包装印刷,轻工制造,801141.SI,360000,18.73,35.8152,31.3844,3.3707,11.9353,334361.9664,334361.9664,511501753.0000001,False,1,1,False,False,21.52,15.6,7.829591249280354,38.63804589193192,-12.964684014869887,False,11.421772754312931,1.4863273804208377,28.42,20.28,64121739.71,89.8055,,,200860029.64000002,88.101,7.0088,0,334361.9664,511501753.0000001,1.0,1.5,PASS,False,1.0,28.42,20.28,10.3,28.42,,35.8152,3.3707,7.0088,1.2602111189303307,313.84116,10.0,0.0,18.73,21.52,False,0,50.0,,0.5,0,1,40.0,4,-0.44295977668968867,False,7.829591249280354,,0.004315840477264445,False,False,包装印刷,28.42,False,0.08745002158579214,50.0,45.0,1.0,0.0,55.0,Tier1,,,可直接观察,回测跳过,20241129
603131.SH,603131,上海沪工,20160607,,主板,L,567435137.15,12.419825072886304,通用机械,机械设备,801072.SI,640000,19.28,,,4.9482,4.6229,613086.486,613086.486,302908497.2,True,2,0,False,False,23.33,16.43,-2.675416456335167,45.18072289156627,-17.3596228032576,False,12.419825072886304,1.4863273804208377,26.59,72.37,37045023.19,78.828,,,12723095.959999992,133.9804,3.8072,0,613086.486,302908497.2,1.0,1.5,PASS,False,0.6363636363636364,26.59,72.37,-5.155,36.9,ESP-Q,,4.9482,3.8072,,74.28704782608695,0.0,0.0,19.28,23.33,True,0,50.0,,0.7575757575757576,1,1,100.0,10,7.988225843599218,True,-2.675416456335167,,-0.019000459115586964,False,False,通用机械,36.9,False,0.4658193463217634,50.0,75.0,0.7,0.0,52.5,Tier1,,,可直接观察,回测跳过,20241129
002632.SZ,002632,道明光学,20111122,,主板,L,170945211.75,4.103165298944922,塑料,化工,801036.SI,220000,8.88,35.3931,33.2378,2.6448,4.7936,554643.9919,515750.4098,207657020.0,True,0,0,False,False,9.13,7.91,3.8596491228070073,15.175097276264605,-2.7382256297918905,False,4.103165298944922,1.4863273804208377,13.6,9.65,128007661.35,88.9031,,,384723563.78999996,86.77,6.6672,0,554643.9919,207657020.0,1.0,1.5,PASS,False,0.2727272727272727,13.6,9.65,-0.32,14.24,,35.3931,2.6448,6.6672,2.6024338235294118,127.23165,0.0,0.0,8.88,9.13,False,0,50.0,,0.36363636363636365,0,1,55.0,4,-4.0673497987460125,False,3.8596491228070073,,0.014671693481476998,False,False,塑料,14.24,False,0.5473424627112591,50.0,52.5,1.0,0.0,52.5,Tier1,,,可直接观察,回测跳过,20241129
002639.SZ,002639,雪人集团,20111205,,主板,L,325976265.35,11.490683229813659,通用机械,机械设备,801072.SI,640000,7.18,,12419.8819,2.2497,5.112,554728.3638,467117.7367,328898745.40000004,False,0,0,False,False,7.7,6.11,4.057971014492745,30.545454545454543,-6.7532467532467555,False,11.490683229813659,1.4863273804208377,156.59,210.76,20464298.91,60.9424,,,528969.6499999985,247.1518,1.3639,0,554728.3638,328898745.40000004,1.0,1.5,PASS,False,0.6363636363636364,156.59,210.76,-5.155,166.9,ESP-Q,,2.2497,1.3639,,74.28704782608695,0.0,0.0,7.18,7.7,False,0,50.0,,0.7272727272727273,1,1,85.0,10,7.059084000526572,True,4.057971014492745,,-0.004157571289036509,False,False,通用机械,166.9,False,2.7570463416774476,82.0,73.9,0.7,0.0,51.73,Tier1,,,可直接观察,回测跳过,20241129
