subset,period_split,group_type,group_field,group_value,variant,window,sample_count,available_count,mean_return_pct,median_return_pct,std_pct,monthly_t,sharpe_monthly,win_rate_pct
all,discovery,rule6_status,rule6_holder_reduction_status,pass,t1_net,10,180,169,-0.6262722424192331,-0.732022880915235,9.92068551971732,-0.6824386258906356,-0.1970030621816784,47.337278106508876
all,discovery,rule6_status,rule6_holder_reduction_status,pass,t1_net,20,180,169,0.8493090823299758,-1.7600000000000013,13.020728231879765,0.09041786658511168,0.02610138980623295,42.01183431952663
all,discovery,rule6_status,rule6_margin_extreme_accumulation_status,pending_data,t1_net,5,180,169,-0.4674246196823449,-0.5599000249937379,7.568940097913729,-0.7297864042144657,-0.21067118846207544,46.15384615384615
all,discovery,rule6_status,rule6_margin_extreme_accumulation_status,pending_data,t1_net,10,180,169,-0.6262722424192331,-0.732022880915235,9.92068551971732,-0.6824386258906356,-0.1970030621816784,47.337278106508876
all,discovery,rule6_status,rule6_margin_extreme_accumulation_status,pending_data,t1_net,20,180,169,0.8493090823299758,-1.7600000000000013,13.020728231879765,0.09041786658511168,0.02610138980623295,42.01183431952663
all,discovery,rule6_status,rule6_northbound_selloff_status,pending_data,t1_net,5,180,169,-0.4674246196823449,-0.5599000249937379,7.568940097913729,-0.7297864042144657,-0.21067118846207544,46.15384615384615
all,discovery,rule6_status,rule6_northbound_selloff_status,pending_data,t1_net,10,180,169,-0.6262722424192331,-0.732022880915235,9.92068551971732,-0.6824386258906356,-0.1970030621816784,47.337278106508876
all,discovery,rule6_status,rule6_northbound_selloff_status,pending_data,t1_net,20,180,169,0.8493090823299758,-1.7600000000000013,13.020728231879765,0.09041786658511168,0.02610138980623295,42.01183431952663
all,discovery,rule6_status,rule6_regulatory_48h_status,pending_llm,t1_net,5,180,169,-0.4674246196823449,-0.5599000249937379,7.568940097913729,-0.7297864042144657,-0.21067118846207544,46.15384615384615
all,discovery,rule6_status,rule6_regulatory_48h_status,pending_llm,t1_net,10,180,169,-0.6262722424192331,-0.732022880915235,9.92068551971732,-0.6824386258906356,-0.1970030621816784,47.337278106508876
all,discovery,rule6_status,rule6_regulatory_48h_status,pending_llm,t1_net,20,180,169,0.8493090823299758,-1.7600000000000013,13.020728231879765,0.09041786658511168,0.02610138980623295,42.01183431952663
all,discovery,rule6_status,rule6_short_selling_surge_status,pending_data,t1_net,5,180,169,-0.4674246196823449,-0.5599000249937379,7.568940097913729,-0.7297864042144657,-0.21067118846207544,46.15384615384615
all,discovery,rule6_status,rule6_short_selling_surge_status,pending_data,t1_net,10,180,169,-0.6262722424192331,-0.732022880915235,9.92068551971732,-0.6824386258906356,-0.1970030621816784,47.337278106508876
all,discovery,rule6_status,rule6_short_selling_surge_status,pending_data,t1_net,20,180,169,0.8493090823299758,-1.7600000000000013,13.020728231879765,0.09041786658511168,0.02610138980623295,42.01183431952663
all,discovery,rule6_status,rule6_volume_stall_status,pending_data,t1_net,5,180,169,-0.4674246196823449,-0.5599000249937379,7.568940097913729,-0.7297864042144657,-0.21067118846207544,46.15384615384615
all,discovery,rule6_status,rule6_volume_stall_status,pending_data,t1_net,10,180,169,-0.6262722424192331,-0.732022880915235,9.92068551971732,-0.6824386258906356,-0.1970030621816784,47.337278106508876
all,discovery,rule6_status,rule6_volume_stall_status,pending_data,t1_net,20,180,169,0.8493090823299758,-1.7600000000000013,13.020728231879765,0.09041786658511168,0.02610138980623295,42.01183431952663
all,validation,rule6_status,rule6_50etf_iv_status,pending_data,t1_net,5,180,180,1.562338898581873,0.8118427661574602,8.35253315185537,1.2156083202929566,0.3509158954751436,57.77777777777777
all,validation,rule6_status,rule6_50etf_iv_status,pending_data,t1_net,10,180,180,1.9830854689217685,1.2560497379920645,9.328656527977124,1.7395352379374522,0.502160568944014,57.22222222222222
all,validation,rule6_status,rule6_50etf_iv_status,pending_data,t1_net,20,180,180,3.016276800690231,1.4018177103410403,12.366158699125773,2.0112590003911808,0.580600462642953,55.00000000000001
