strategy_variant,subset,period_split,window,variant,sample_count,available_count,pending_count,mean_return_pct,median_return_pct,std_pct,monthly_t,sharpe_monthly,win_rate_pct
no_overheat,tier1_veto_passed,all,10,excess_eligible,227,227,0,0.8484728228059608,-0.3467801048312644,8.624852103576153,0.9891709571406844,0.22118535015351012,46.69603524229075
no_overheat,tier1_veto_passed,all,20,close,227,227,0,2.7588142381437897,0.5604483586869602,12.897123219624758,0.7803193429163771,0.1744847094918988,51.10132158590308
no_overheat,tier1_veto_passed,all,20,t1,227,227,0,2.572245985426183,0.48000000000001375,12.827100798090697,0.641915479785576,0.143536664860994,51.10132158590308
no_overheat,tier1_veto_passed,all,20,t1_net,227,227,0,2.4122459854261833,0.3200000000000137,12.827100798090697,0.5511330523863489,0.12323709697828288,50.66079295154186
no_overheat,tier1_veto_passed,all,20,excess_csi300,227,227,0,0.13856438304744373,-1.4874544512284427,11.06424335474962,-0.487031667084085,-0.10890359147950608,44.49339207048458
no_overheat,tier1_veto_passed,all,20,excess_csi1000,227,227,0,0.026057335568229215,-1.0032662805996573,11.226557978265188,-0.5354549353627744,-0.11973136343589195,43.17180616740088
no_overheat,tier1_veto_passed,all,20,excess_eligible,227,227,0,0.41417392826466204,-0.9570172768032852,10.724865280010075,-0.37652975440036845,-0.08419461263905244,45.81497797356828
no_overheat,tier1_veto_passed,discovery,5,close,89,89,0,-0.2624037346918356,-1.331114808652245,6.934045148412953,0.28844371711246597,0.09121391228406787,40.44943820224719
no_overheat,tier1_veto_passed,discovery,5,t1,89,89,0,-0.3753900836223216,-1.19999999999999,6.73676243984313,0.15108883942748233,0.047778486162229475,40.44943820224719
no_overheat,tier1_veto_passed,discovery,5,t1_net,89,89,0,-0.5353900836223219,-1.3599999999999899,6.73676243984313,0.04726362101874074,0.01494606928862285,39.325842696629216
no_overheat,tier1_veto_passed,discovery,5,excess_csi300,89,89,0,-0.13790760745927766,-0.49154899351370185,5.425751112712451,0.3407294346654761,0.10774810794044364,43.82022471910113
no_overheat,tier1_veto_passed,discovery,5,excess_csi1000,89,89,0,0.40079893532418576,0.6964416892819458,5.319724353396141,1.239859533229912,0.3920780103679745,56.17977528089888
no_overheat,tier1_veto_passed,discovery,5,excess_eligible,89,89,0,0.41535974708188883,0.0647841254203283,5.731271299859709,0.3316563723072966,0.10487895369998508,50.56179775280899
no_overheat,tier1_veto_passed,discovery,10,close,89,89,0,0.5517044248843249,-0.5643340857787726,10.301552442129838,0.640758476233654,0.20262562149572155,47.19101123595505
no_overheat,tier1_veto_passed,discovery,10,t1,89,89,0,0.42219066346680784,-0.8485062754109984,9.95442857092035,0.5255056826055355,0.166179488039502,46.06741573033708
no_overheat,tier1_veto_passed,discovery,10,t1_net,89,89,0,0.26219066346680797,-1.0085062754109984,9.95442857092035,0.4361260377227336,0.13791516261083525,46.06741573033708
no_overheat,tier1_veto_passed,discovery,10,excess_csi300,89,89,0,1.53702243183374,0.9037067751744288,9.043375029274765,1.2748974814677971,0.40315798246505447,51.68539325842697
no_overheat,tier1_veto_passed,discovery,10,excess_csi1000,89,89,0,1.8038780572868642,1.0634957144339818,8.793860230505839,1.9945979986056328,0.6307472692007153,53.93258426966292
no_overheat,tier1_veto_passed,discovery,10,excess_eligible,89,89,0,2.0223619423322683,0.12747113279250755,8.908169598367223,1.4463189784033619,0.4573662194882504,51.68539325842697
no_overheat,tier1_veto_passed,discovery,20,close,89,89,0,1.9385547325557173,-1.7396184062850595,13.241764874349546,0.06270040760947085,0.019827609826688113,42.69662921348314
no_overheat,tier1_veto_passed,discovery,20,t1,89,89,0,1.8436061301745796,-1.744186046511631,13.331269543225476,-0.009551749241753114,-0.003020528324272613,42.69662921348314
no_overheat,tier1_veto_passed,discovery,20,t1_net,89,89,0,1.6836061301745795,-1.904186046511631,13.331269543225476,-0.06457910651786458,-0.02042170658550773,42.69662921348314
no_overheat,tier1_veto_passed,discovery,20,excess_csi300,89,89,0,-1.7866385170059644,-3.344653156491816,9.753409833789215,-1.278320509137223,-0.4042404388579709,35.95505617977528
no_overheat,tier1_veto_passed,discovery,20,excess_csi1000,89,89,0,-0.9396430189271792,-2.0101652147501152,10.8604364332441,-0.8239346089876548,-0.2605510007441229,41.57303370786517
no_overheat,tier1_veto_passed,discovery,20,excess_eligible,89,89,0,0.8752748656593171,-0.2254988939566296,9.429303825379895,-0.3021016289632777,-0.09553292323710497,48.31460674157304
no_overheat,tier1_veto_passed,validation,5,close,138,138,0,1.1990204489984477,0.8922638125202109,8.329987369283819,0.35319876532410865,0.11169125651834827,57.2463768115942
no_overheat,tier1_veto_passed,validation,5,t1,138,138,0,0.9564874385425596,0.8180340256422669,8.066565159738005,0.21913002535556586,0.06929499838540364,54.347826086956516
no_overheat,tier1_veto_passed,validation,5,t1_net,138,138,0,0.7964874385425593,0.6580340256422669,8.066565159738005,0.1242254409709139,0.03928353368068867,54.347826086956516
no_overheat,tier1_veto_passed,validation,5,excess_csi300,138,138,0,1.0449229452310973,-0.16116002194632717,7.295692233958537,0.6455741717749726,0.20414847813856996,48.55072463768116
no_overheat,tier1_veto_passed,validation,5,excess_csi1000,138,138,0,1.2418722674926066,0.46360726835477095,6.888693679002395,2.1504711683506232,0.680038693451137,53.62318840579711
no_overheat,tier1_veto_passed,validation,5,excess_eligible,138,138,0,0.40811346954128647,-0.5014044378025766,6.97299650824084,0.17344601007344124,0.054848444290058286,45.65217391304348
no_overheat,tier1_veto_passed,validation,10,close,138,138,0,1.6188614498494533,1.1449699774341293,9.332010370298516,0.7069064649958973,0.22354345220851263,55.072463768115945
no_overheat,tier1_veto_passed,validation,10,t1,138,138,0,1.38195070769753,1.1469125189833451,9.184311901705067,0.5432149402521252,0.17177964702289966,55.79710144927537
no_overheat,tier1_veto_passed,validation,10,t1_net,138,138,0,1.2219507076975298,0.9869125189833452,9.184311901705067,0.44246093888996546,0.1399184342548864,55.072463768115945
no_overheat,tier1_veto_passed,validation,10,excess_csi300,138,138,0,1.0791793048337603,0.2444711470183325,8.601164502742444,0.667575527697446,0.21110591777127505,52.17391304347826
no_overheat,tier1_veto_passed,validation,10,excess_csi1000,138,138,0,0.9403132429398927,0.03914534848880047,8.317940281594813,0.8773385601907423,0.27743881292954753,50.0
no_overheat,tier1_veto_passed,validation,10,excess_eligible,138,138,0,0.09139940514044367,-0.5457181036268328,8.382586422238838,-0.34569122444184686,-0.10931716363687055,43.47826086956522
no_overheat,tier1_veto_passed,validation,20,close,138,138,0,3.287822180153489,1.697717210051164,12.690327825433602,1.2399664603500689,0.39211182369230835,56.52173913043478
no_overheat,tier1_veto_passed,validation,20,t1,138,138,0,3.0421658920739563,1.805534153813726,12.517862633680359,1.096644753741712,0.3467895205898269,56.52173913043478
no_overheat,tier1_veto_passed,validation,20,t1_net,138,138,0,2.882165892073957,1.645534153813726,12.517862633680359,1.020038948311287,0.3225646378746431,55.79710144927537
no_overheat,tier1_veto_passed,validation,20,excess_csi300,138,138,0,1.3801807461253661,-0.045159306925374176,11.699518336208142,0.7298182438350796,0.23078879284629913,50.0
no_overheat,tier1_veto_passed,validation,20,excess_csi1000,138,138,0,0.6488640859312101,-0.9235340226036892,11.452217318941132,0.40287255238998393,0.12739948723178612,44.20289855072464
no_overheat,tier1_veto_passed,validation,20,excess_eligible,138,138,0,0.11679723675651524,-1.0768782895138445,11.506829442788968,-0.2077982317059405,-0.06571157059461881,44.20289855072464
no_low_base,all,all,5,close,311,300,11,1.0007928467753266,0.5790179319591138,8.160017033279244,0.8488692899480571,0.17327471822428378,55.00000000000001
no_low_base,all,all,5,t1,311,300,11,0.8061232741789782,0.6064647720608218,8.074756200497974,0.38737693125723244,0.07907298497545126,53.0
no_low_base,all,all,5,t1_net,311,300,11,0.6461232741789785,0.4464647720608218,8.074756200497974,0.23644429701103636,0.04826399002234274,52.33333333333333
no_low_base,all,all,5,excess_csi300,311,300,11,0.732558430657085,-0.4041409067280235,7.316028563360487,0.8018961576116809,0.16368636773725462,47.0
no_low_base,all,all,5,excess_csi1000,311,300,11,1.0871194347025257,0.6169106670840863,7.025756604937104,1.9903328047055748,0.40627498248759836,54.666666666666664
no_low_base,all,all,5,excess_eligible,311,300,11,0.5408837943807456,-0.37131371699559834,7.037169704756439,1.1598231851659804,0.236747916292182,47.66666666666667
no_low_base,all,all,10,close,311,300,11,0.8412777010648594,0.6703346713965552,9.447596403951755,0.6102409578124454,0.1245649138989806,52.666666666666664
no_low_base,all,all,10,t1,311,300,11,0.6514423274071978,0.5603172257524269,9.423583223124364,0.19920024165611916,0.04066157905804953,51.66666666666667
no_low_base,all,all,10,t1_net,311,300,11,0.49144232740719784,0.4003172257524269,9.423583223124364,0.05987352299684261,0.012221631703754891,51.33333333333333
no_low_base,all,all,10,excess_csi300,311,300,11,0.2884827978067882,-0.2812560859688562,8.738900048207423,0.19564438158898084,0.039935742161280555,47.66666666666667
no_low_base,all,all,10,excess_csi1000,311,300,11,0.32450097307534964,-0.24635292307675916,8.43300193752385,0.2829711698542075,0.05776124817176982,47.66666666666667
no_low_base,all,all,10,excess_eligible,311,300,11,0.04951751758140522,-0.5509622336411275,8.401034937946381,0.24691778881874407,0.05040188258518471,44.666666666666664
no_low_base,all,all,20,close,311,300,11,2.432883297791085,-0.7275857912405759,12.89773811612878,1.638291817108266,0.33441491680769275,48.333333333333336
no_low_base,all,all,20,t1,311,300,11,2.249694769363001,-0.7319978606505628,12.968948399675499,1.2668967853916013,0.25860422341514244,47.66666666666667
no_low_base,all,all,20,t1_net,311,300,11,2.0896947693630006,-0.8919978606505629,12.968948399675499,1.1637227165865955,0.23754390481022009,47.333333333333336
no_low_base,all,all,20,excess_csi300,311,300,11,0.32019807428113267,-1.6699039593678466,11.661583340239185,0.38286238219904606,0.07815145650784135,41.66666666666667
no_low_base,all,all,20,excess_csi1000,311,300,11,-0.17958025388473195,-1.7738275890446074,11.849524745745656,-0.18050853127996475,-0.03684614965459417,42.66666666666667
no_low_base,all,all,20,excess_eligible,311,300,11,0.38798230018295016,-1.51338297961679,11.466804825474169,0.6812280787223378,0.13905509927718818,43.0
no_low_base,all,discovery,5,close,156,145,11,-0.1036523224143449,-0.3457814661134151,7.53506547567735,-0.1556648622971753,-0.0449365750753201,47.58620689655172
no_low_base,all,discovery,5,t1,156,145,11,-0.26850575963302276,-0.3999000249937379,7.515605900179518,-0.5065479070622193,-0.14622778524990696,46.206896551724135
no_low_base,all,discovery,5,t1_net,156,145,11,-0.42850575963302273,-0.5599000249937379,7.515605900179518,-0.6086359262709546,-0.17569805793550647,45.51724137931035
no_low_base,all,discovery,5,excess_csi300,156,145,11,-0.3109276852709969,-0.5415249423713964,6.841674498497005,-0.5631302924555227,-0.16256171296901437,44.827586206896555
no_low_base,all,discovery,5,excess_csi1000,156,145,11,0.6044147514085423,0.9122856792037726,6.645610273489555,0.6043355619715821,0.17445664969257835,57.24137931034483
no_low_base,all,discovery,5,excess_eligible,156,145,11,0.17004823433473748,0.0647841254203283,6.6914052031985785,0.4440863570988191,0.12819668890722175,50.3448275862069
no_low_base,all,discovery,10,close,156,145,11,-0.9067830742018553,-0.5320092214931682,8.865732000924446,-0.680397673205439,-0.19641388989057762,48.275862068965516
no_low_base,all,discovery,10,t1,156,145,11,-1.0613938126086855,-0.6498480045977417,8.949463451347585,-0.9163408054062107,-0.26452480533535716,46.206896551724135
no_low_base,all,discovery,10,t1_net,156,145,11,-1.2213938126086852,-0.8098480045977418,8.949463451347585,-1.006301333864005,-0.2904941729961314,46.206896551724135
no_low_base,all,discovery,10,excess_csi300,156,145,11,-1.081499865661193,-1.3041816376043522,8.12274688517532,-1.015650532823162,-0.2931930542640197,42.758620689655174
no_low_base,all,discovery,10,excess_csi1000,156,145,11,-0.6136978221589957,-0.5428584236719214,7.754063959240106,-0.8901638197990263,-0.2569681604919167,46.206896551724135
no_low_base,all,discovery,10,excess_eligible,156,145,11,-0.4921057132454447,-0.810928942294193,7.85330893734653,-0.2262142324769419,-0.06530242400754349,44.13793103448276
no_low_base,all,discovery,20,close,156,145,11,1.180148273840349,-1.3953488372092981,12.865930113279036,0.42598162495050707,0.12297030291750473,42.758620689655174
no_low_base,all,discovery,20,t1,156,145,11,1.0496467363403017,-2.0884520884520974,13.186207808778898,0.16859260526588266,0.04866849301681884,42.06896551724138
no_low_base,all,discovery,20,t1_net,156,145,11,0.8896467363403013,-2.2484520884520975,13.186207808778896,0.10737236949383132,0.030995733215395737,42.06896551724138
no_low_base,all,discovery,20,excess_csi300,156,145,11,-1.537488778157968,-2.879040353238438,10.983469888334351,-1.0347285255377627,-0.29870039637870593,35.172413793103445
no_low_base,all,discovery,20,excess_csi1000,156,145,11,-1.5630505866534232,-2.0101652147501152,11.721758622367874,-0.8977659004525221,-0.2591626921477652,40.689655172413794
no_low_base,all,discovery,20,excess_eligible,156,145,11,-0.22032706540987976,-1.840206196001728,10.983935202979435,0.07564829357263483,0.02183778132894828,42.06896551724138
no_low_base,all,validation,5,close,155,155,0,2.0339834889205033,1.2062726176115923,8.600410857330498,1.2941945042403158,0.37360177270344036,61.935483870967744
no_low_base,all,validation,5,t1,155,155,0,1.8114214025837536,0.9394572025052117,8.465922537727424,1.1481019153527239,0.3314284749430101,59.354838709677416
no_low_base,all,validation,5,t1_net,155,155,0,1.651421402583754,0.7794572025052117,8.465922537727424,1.034371981957945,0.2985974711128132,58.70967741935483
no_low_base,all,validation,5,excess_csi300,155,155,0,1.7087228616865808,-0.07013583199931883,7.626742196961271,1.7814527218859475,0.5142611042647217,49.03225806451613
no_low_base,all,validation,5,excess_csi1000,155,155,0,1.5386818803646392,0.42033089354152064,7.356412761654062,2.3217859862796253,0.6702418820896212,52.25806451612903
no_low_base,all,validation,5,excess_eligible,155,155,0,0.8877944795850756,-0.5318296712840458,7.3506008746746865,1.2634452594988532,0.3647252303390098,45.16129032258064
no_low_base,all,validation,10,close,155,155,0,2.4765603617982377,1.3569937369519725,9.70731443986757,1.8117329829761222,0.523002262710494,56.774193548387096
no_low_base,all,validation,10,t1,155,155,0,2.2537729100027013,1.3569937369519725,9.601013324325395,1.5898752689671671,0.45895745725806136,56.774193548387096
no_low_base,all,validation,10,t1_net,155,155,0,2.093772910002701,1.1969937369519725,9.601013324325395,1.468003732810732,0.4237761751548258,56.12903225806451
no_low_base,all,validation,10,excess_csi300,155,155,0,1.5700794829865126,0.3111374631246777,9.119137799337462,1.594380956296434,0.46025813715427955,52.25806451612903
no_low_base,all,validation,10,excess_csi1000,155,155,0,1.2021708137784468,-0.11502861685716015,8.958214401436345,1.5906005974213813,0.459166841547207,49.03225806451613
no_low_base,all,validation,10,excess_eligible,155,155,0,0.5561973141613618,-0.4749700583861235,8.878394808486718,0.7679182219231528,0.22167889607147553,45.16129032258064
no_low_base,all,validation,20,close,155,155,0,3.6047967072933864,1.7825311942958777,12.858390334551387,2.2674044863009177,0.6545432952638,53.5483870967742
no_low_base,all,validation,20,t1,155,155,0,3.3723203486423,1.2315270935960632,12.702279366927396,2.083383095394208,0.6014208954754808,52.903225806451616
no_low_base,all,validation,20,t1_net,155,155,0,3.2123203486423004,1.0715270935960632,12.702279366927396,1.9878350652344496,0.5738385550088434,52.25806451612903
no_low_base,all,validation,20,excess_csi300,155,155,0,2.0580341620467433,-0.4585017192075602,12.039325914532807,1.9504554013294755,0.5630479754999661,47.74193548387097
no_low_base,all,validation,20,excess_csi1000,155,155,0,1.1146339283827533,-1.2578276524202847,11.859639530103463,1.380160389898193,0.3984179863162903,44.516129032258064
no_low_base,all,validation,20,excess_eligible,155,155,0,0.957045900253662,-1.0605291196048587,11.908144751000265,1.0454063856194185,0.3017828290749625,43.87096774193549
no_low_base,tier1_only,all,5,close,259,259,0,0.8344154792668914,0.5297010972380001,7.8615683451492195,1.029954124283934,0.21476028073073208,54.054054054054056
no_low_base,tier1_only,all,5,t1,259,259,0,0.7805208968875527,0.447581339301073,7.70452314787642,0.940884839136899,0.19618805092781555,52.123552123552116
no_low_base,tier1_only,all,5,t1_net,259,259,0,0.6205208968875524,0.287581339301073,7.70452314787642,0.7717421524237877,0.1609193627157918,51.35135135135135
no_low_base,tier1_only,all,5,excess_csi300,259,259,0,0.6828129971050155,-0.49154899351370185,7.037234345242807,1.1290112368122853,0.23541511650776695,45.94594594594595
no_low_base,tier1_only,all,5,excess_csi1000,259,259,0,0.9560513783386967,0.5863211400451096,6.721714531719438,2.230129012193891,0.46501404424929216,54.054054054054056
no_low_base,tier1_only,all,5,excess_eligible,259,259,0,0.49131681491266355,-0.3758064136854616,6.744998888931491,0.9031641980439954,0.18832275355247155,47.49034749034749
no_low_base,tier1_only,all,10,close,259,259,0,0.883671593361336,0.7168458781362075,9.278868496990698,0.7706853085562636,0.16069899553600517,52.8957528957529
no_low_base,tier1_only,all,10,t1,259,259,0,0.8359074978672452,0.7374906646751223,9.214332946108808,0.6684373064420156,0.13937881328664622,53.28185328185329
no_low_base,tier1_only,all,10,t1_net,259,259,0,0.6759074978672449,0.5774906646751222,9.214332946108808,0.5207040789258993,0.10857430591436272,52.8957528957529
no_low_base,tier1_only,all,10,excess_csi300,259,259,0,0.3375199331720021,-0.2363277375953987,8.549610492280435,0.40062491103316766,0.08353606858074866,48.64864864864865
no_low_base,tier1_only,all,10,excess_csi1000,259,259,0,0.40473797895430447,-0.23754926533123832,8.15800190053488,0.7598121364067529,0.15843178241630826,47.49034749034749
no_low_base,tier1_only,all,10,excess_eligible,259,259,0,0.2848908207007617,-0.4749700583861235,8.182975245797675,0.17186756479949514,0.035836864569583064,45.173745173745175
no_low_base,tier1_only,all,20,close,259,259,0,3.2190624505007417,0.42595628227677373,13.156099441050062,1.7519389647270547,0.36530452669382,50.19305019305019
no_low_base,tier1_only,all,20,t1,259,259,0,3.1774491041780517,0.0888888888888939,13.172257491099614,1.6417817748183168,0.3423351647858256,50.19305019305019
no_low_base,tier1_only,all,20,t1_net,259,259,0,3.0174491041780516,-0.0711111111111061,13.172257491099616,1.5386383132938377,0.32082826634223044,49.80694980694981
no_low_base,tier1_only,all,20,excess_csi300,259,259,0,0.6977786398429332,-1.6124788306925764,11.882886082748083,0.5612039904617797,0.11701912123763018,42.471042471042466
no_low_base,tier1_only,all,20,excess_csi1000,259,259,0,0.26608129945042525,-1.8239443157234465,11.967295353578294,0.19304192801751732,0.040252024509020636,42.857142857142854
no_low_base,tier1_only,all,20,excess_eligible,259,259,0,0.9497770544426352,-1.071637423118578,11.511730286456178,0.804867549619742,0.16782648550251408,44.4015444015444
no_low_base,tier1_only,discovery,5,close,110,110,0,-0.5219455103792509,-0.9524025488106269,6.893086599945368,0.2572729539898896,0.07757071428098472,43.63636363636363
no_low_base,tier1_only,discovery,5,t1,110,110,0,-0.3531804206098854,-0.755913411668685,6.721938909799395,0.2718689782972196,0.08197158119537754,42.72727272727273
no_low_base,tier1_only,discovery,5,t1_net,110,110,0,-0.5131804206098857,-0.9159134116686849,6.721938909799395,0.1494536700427045,0.04506197700665726,41.81818181818181
no_low_base,tier1_only,discovery,5,excess_csi300,110,110,0,-0.46828961941647806,-0.5566941187226504,6.377904082907428,0.0396604411432294,0.011958072935642354,42.72727272727273
no_low_base,tier1_only,discovery,5,excess_csi1000,110,110,0,0.4417079954636055,0.8094020417444447,6.19224032160136,1.1282712562646189,0.3401865835247877,57.27272727272727
no_low_base,tier1_only,discovery,5,excess_eligible,110,110,0,0.09512777775558519,0.06647141071327334,6.1905892893301075,0.48667297570621165,0.14673742327484116,50.90909090909091
no_low_base,tier1_only,discovery,10,close,110,110,0,-0.9428024602608795,-0.6645540649056036,8.813876381858742,-0.18252401296068563,-0.05503306056550548,47.27272727272727
no_low_base,tier1_only,discovery,10,t1,110,110,0,-0.7606434006926015,-0.3845980141038541,8.835655151533462,-0.1664204567416215,-0.05017765567741185,48.18181818181818
no_low_base,tier1_only,discovery,10,t1_net,110,110,0,-0.9206434006926015,-0.5445980141038541,8.835655151533462,-0.2604554967117218,-0.07853028701622053,48.18181818181818
no_low_base,tier1_only,discovery,10,excess_csi300,110,110,0,-0.941121035409024,-1.3756860970399187,8.086307449123039,-0.3700908655046165,-0.11158659447424521,43.63636363636363
no_low_base,tier1_only,discovery,10,excess_csi1000,110,110,0,-0.26846155747879596,-0.5456704807746178,7.505400437744197,0.10512853209175088,0.03169744506447038,45.45454545454545
no_low_base,tier1_only,discovery,10,excess_eligible,110,110,0,0.10673415660081619,-0.4526802279681458,7.586186174485173,0.16698299906370287,0.0503472685693245,45.45454545454545
no_low_base,tier1_only,discovery,20,close,110,110,0,2.553376320601085,-0.9405867610201901,13.466168102934807,0.6767418828712413,0.20404535503659538,45.45454545454545
no_low_base,tier1_only,discovery,20,t1,110,110,0,2.76624007877722,-0.5196186970712058,13.709369342218702,0.6670193682780159,0.20111390658891506,46.36363636363636
no_low_base,tier1_only,discovery,20,t1_net,110,110,0,2.60624007877722,-0.6796186970712058,13.709369342218702,0.6073266215420783,0.18311586625902262,46.36363636363636
no_low_base,tier1_only,discovery,20,excess_csi300,110,110,0,-1.0717467099260445,-3.4637517140720324,11.364161786106038,-0.5870897416689119,-0.1770142173984055,35.45454545454545
no_low_base,tier1_only,discovery,20,excess_csi1000,110,110,0,-0.7598754304769474,-2.022715717450624,11.992229881229878,-0.38221050806997736,-0.11524080419992906,40.909090909090914
no_low_base,tier1_only,discovery,20,excess_eligible,110,110,0,0.9027690469786361,-1.1780801106922882,10.88314992287459,0.42896134018533716,0.1293367104511605,45.45454545454545
no_low_base,tier1_only,validation,5,close,149,149,0,1.8357558071935738,1.166489925768821,8.38863204494859,1.1232795486596627,0.3242628748969288,61.74496644295302
no_low_base,tier1_only,validation,5,t1,149,149,0,1.617481601080292,0.8989952406134316,8.278894764057638,0.9856088878324103,0.28452077835286493,59.06040268456376
no_low_base,tier1_only,validation,5,t1_net,149,149,0,1.4574816010802918,0.7389952406134316,8.278894764057638,0.871348399170785,0.2515366164096011,58.38926174496645
no_low_base,tier1_only,validation,5,excess_csi300,149,149,0,1.532620297892695,-0.150815310759711,7.393215188226821,1.5098770767581602,0.4358639683547845,48.322147651006716
no_low_base,tier1_only,validation,5,excess_csi1000,149,149,0,1.3357679697229923,0.3819247677931292,7.08383705962212,2.00763345486516,0.5795538578002493,51.67785234899329
no_low_base,tier1_only,validation,5,excess_eligible,149,149,0,0.7838053658339964,-0.5318296712840458,7.133120943403739,0.8050929079950089,0.23241030357678852,44.966442953020135
no_low_base,tier1_only,validation,10,close,149,149,0,2.2320752571092806,1.3569937369519725,9.410911010947599,1.3677407615522645,0.39483274843191185,57.04697986577181
no_low_base,tier1_only,validation,10,t1,149,149,0,2.0145692350590783,1.3569937369519725,9.339081804682527,1.1881526880497129,0.34299013714193965,57.04697986577181
no_low_base,tier1_only,validation,10,t1_net,149,149,0,1.8545692350590781,1.1969937369519725,9.339081804682527,1.0727362687428317,0.3096722867640743,56.375838926174495
no_low_base,tier1_only,validation,10,excess_csi300,149,149,0,1.2814830643392026,0.3111374631246777,8.783731925153997,1.0536554307224513,0.3041641232803592,52.348993288590606
no_low_base,tier1_only,validation,10,excess_csi1000,149,149,0,0.9017309253143114,-0.11502861685716015,8.59915724328581,0.9278869993666599,0.2678579044309476,48.99328859060403
no_low_base,tier1_only,validation,10,excess_eligible,149,149,0,0.41641587473427855,-0.4749700583861235,8.61994727873866,0.0651227092393149,0.018799306854838094,44.966442953020135
no_low_base,tier1_only,validation,20,close,149,149,0,3.710508586668274,1.7825311942958777,12.94605822788418,1.9802921082011702,0.5716610908720186,53.691275167785236
no_low_base,tier1_only,validation,20,t1,149,149,0,3.481026237024303,1.2315270935960632,12.799552575878918,1.8283142951848206,0.5277888752440986,53.02013422818792
no_low_base,tier1_only,validation,20,t1_net,149,149,0,3.3210262370243027,1.0715270935960632,12.799552575878918,1.7380959366972883,0.5017450784647871,52.348993288590606
no_low_base,tier1_only,validation,20,excess_csi300,149,149,0,2.004139636316675,-0.4585017192075602,12.12406026568848,1.623421249246532,0.46864134763032195,47.651006711409394
no_low_base,tier1_only,validation,20,excess_csi1000,149,149,0,1.0234990195310358,-1.2578276524202847,11.932474903103104,1.039773930858706,0.30015687943881464,44.29530201342282
no_low_base,tier1_only,validation,20,excess_eligible,149,149,0,0.9844809525704196,-1.0605291196048587,11.990829464196379,0.7082946644124481,0.2044670575820513,43.624161073825505
no_low_base,tier1_veto_passed,all,5,close,184,184,0,0.448470492161937,-0.0621118012422317,7.584458728724838,0.0301381713793908,0.006739099992185643,49.45652173913043
no_low_base,tier1_veto_passed,all,5,t1,184,184,0,0.3244580786874973,-0.3638610916493701,7.540133529647105,-0.08463427046457853,-0.018924798198490026,47.82608695652174
no_low_base,tier1_veto_passed,all,5,t1_net,184,184,0,0.1644580786874974,-0.5238610916493701,7.540133529647105,-0.21922866119264653,-0.04902101890430277,47.28260869565217
no_low_base,tier1_veto_passed,all,5,excess_csi300,184,184,0,0.4707958056168234,-0.5597425616454987,6.58590765864371,0.09634488545961684,0.021543371317213428,43.47826086956522
no_low_base,tier1_veto_passed,all,5,excess_csi1000,184,184,0,0.763659730016114,0.46858532961307486,6.2791712398041994,1.0080125302554768,0.22539845398228095,52.71739130434783
no_low_base,tier1_veto_passed,all,5,excess_eligible,184,184,0,0.26183311859765107,-0.5656512821264525,6.412319402437926,-0.21756386922573615,-0.04864876010366206,44.565217391304344
no_low_base,tier1_veto_passed,all,10,close,184,184,0,0.6752439732881079,0.3243875139907981,8.991962625634445,0.10766891078459366,0.024075500357771163,51.08695652173913
no_low_base,tier1_veto_passed,all,10,t1,184,184,0,0.548237655278634,0.02967359050444207,8.92924403678184,-0.005100516479985281,-0.0011405101569605034,50.0
no_low_base,tier1_veto_passed,all,10,t1_net,184,184,0,0.38823765527863374,-0.13032640949555793,8.92924403678184,-0.1346267754880443,-0.03010346215828695,49.45652173913043
no_low_base,tier1_veto_passed,all,10,excess_csi300,184,184,0,0.7889989207200713,0.12684525457849483,8.129709912403746,0.2876408328434035,0.06431844553425044,50.54347826086957
no_low_base,tier1_veto_passed,all,10,excess_csi1000,184,184,0,0.7414923467622399,0.03914534848880047,7.828522713654881,0.9138329263477744,0.2043392543391182,50.0
no_low_base,tier1_veto_passed,all,10,excess_eligible,184,184,0,0.30716652118191956,-0.530211338408705,8.041675651024665,-0.05386627370752136,-0.012044864970462739,44.565217391304344
no_low_base,tier1_veto_passed,all,20,close,184,184,0,2.8607341196800418,0.19203797763461816,13.191474615313988,0.5544435708667075,0.12397735141456798,50.0
no_low_base,tier1_veto_passed,all,20,t1,184,184,0,2.73469432614007,-0.26866787000897063,13.161656564251194,0.4751058718382974,0.10623690259397359,49.45652173913043
no_low_base,tier1_veto_passed,all,20,t1_net,184,184,0,2.574694326140071,-0.42866787000897066,13.161656564251194,0.3914979889174309,0.08754161162738346,48.91304347826087
no_low_base,tier1_veto_passed,all,20,excess_csi300,184,184,0,0.11553134458185355,-1.6699039593678466,11.248830208768553,-0.607544103524622,-0.13585099148102242,42.934782608695656
no_low_base,tier1_veto_passed,all,20,excess_csi1000,184,184,0,-0.10435485111861871,-1.5408859840718656,11.313213061426469,-0.6826237182239865,-0.15263930370024958,43.47826086956522
no_low_base,tier1_veto_passed,all,20,excess_eligible,184,184,0,0.3416718245428414,-1.0305349336025833,10.855288174761254,-0.5387421995429476,-0.12046641805257868,44.02173913043478
no_low_base,tier1_veto_passed,discovery,5,close,71,71,0,-0.5564315149952574,-1.4965713660499258,6.336811926274934,-0.1352830110807358,-0.04278024437409222,36.61971830985916
no_low_base,tier1_veto_passed,discovery,5,t1,71,71,0,-0.6062576858608222,-1.2684064732468303,6.361177731987007,-0.21386166459894965,-0.06762899643276812,36.61971830985916
