ts_code,symbol,name,list_date,delist_date,market,list_status,avg_amount_20d,pct_20d,l2_name,l1_name,l2_code,l1_code,close,pe,pe_ttm,pb,turnover_rate,total_mv,circ_mv,avg_amount_5d,vol_confirm,limit_20d,limit_10d,is_lock,is_breakout,high_20d,low_20d,pct_5d,pct_60d,drawdown_20d,has_crash_veto,pct_20d_n,market_med_20d,q0_dt_yoy,q1_dt_yoy,q0_profit_dedt,q0_dt_profit_ratio,q0_net_income,ttm_net_income,ttm_profit_dedt,ttm_ocf_ratio,roe,reduce_deduct,total_mv_n,avg_amt_5d_n,l1_leader,l1_score,l1_flag,itf_adj,l2_pe_mkt_pct,q0_dt_yoy_n,q1_dt_yoy_n,ind_med,esp_raw,l2_flags,pe_n,pb_n,roe_n,peg_n,pe_mean,val_bonus,val_penalty,close_n,high_20d_n,vol_shrink,reduce_penalty,cat_score,cat_flag,mom_rank,l4_mom_ok,l4_rel_ok,l4_score,ind_mom_cnt,alpha_excess,alpha_flag,pct_5d_n,l4_flag,big_ratio,chasing_high,overheat_flag,z_group,esp_raw_w,esp_z,esp_score,egs_base,mult,deduct,final_score,tier,entry_flag,cninfo_flag,run_date
603662.SH,603662,柯力传感,20190806,,主板,L,2630276057.45,13.39086445469424,通用机械,机械设备,801072.SI,640000,76.21,68.7041,74.1458,8.2365,10.0797,2146526.4855,2140204.424,2693064234.0,True,0,0,False,False,83.33,63.0,-3.040712468193385,108.16716744059,-8.544341773670949,False,13.39086445469424,-5.087719298245618,,3.67,,,,,297704415.04,,,0,2146526.4855,2693064234.0,1.0,1.5,PASS,False,0.36363636363636365,,3.67,,0.0,DATA-INC,68.7041,8.2365,,,56.6685,0.0,0.0,76.21,83.33,False,0,50.0,,0.8787878787878788,1,1,100.0,10,11.254365938373766,True,-3.040712468193385,,-0.0019008495690396318,False,False,通用机械,0.0,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,可直接观察,回测跳过,20250127
002532.SZ,002532,天山铝业,20101231,,主板,L,465175243.20000005,13.275434243176187,工业金属,有色金属,801055.SI,240000,9.13,19.2588,11.6296,1.6668,0.8694,4247171.3839,3770694.9777,370502015.40000004,True,0,0,False,False,9.21,7.69,2.8153153153153143,7.159624413145549,-0.8686210640608039,False,13.275434243176187,-5.087719298245618,,122.72,,,,,5627080323.05,,,0,4247171.3839,370502015.40000004,1.0,1.5,PASS,False,0.18181818181818182,,122.72,,0.0,DATA-INC,19.2588,1.6668,,,27.05502857142857,0.0,0.0,9.13,9.21,True,0,50.0,,0.9130434782608695,1,1,100.0,7,9.419608593553374,True,2.8153153153153143,,-0.034898190298665574,False,False,工业金属,0.0,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,可直接观察,回测跳过,20250127
600618.SH,600618,氯碱化工,19921113,,主板,L,444089148.04999995,12.861415752741777,化学原料,化工,801033.SI,220000,11.32,17.2126,14.2089,1.5448,2.8873,1309044.7728,848818.8528,295790063.0,True,2,0,False,False,12.73,9.75,3.568161024702654,17.793964620187317,-11.076197957580526,False,12.861415752741777,-5.087719298245618,,46.63,,,,,1176534657.0,,,0,1309044.7728,295790063.0,1.0,1.5,PASS,False,0.2727272727272727,,46.63,,0.0,DATA-INC,17.2126,1.5448,,,49.75525384615385,0.0,0.0,11.32,12.73,True,0,50.0,,0.9230769230769231,1,1,100.0,4,9.851762146836029,True,3.568161024702654,,0.005746541407117464,False,False,化学原料,0.0,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,可直接观察,回测跳过,20250127
600988.SH,600988,赤峰黄金,20040414,,主板,L,825209680.25,12.382149591451919,黄金,有色金属,801053.SI,240000,17.88,37.0065,21.4153,4.1805,2.2225,2975073.5439,2975073.5439,987180722.4,True,0,0,False,False,18.16,15.55,2.758620689655178,-4.538174052322486,-1.541850220264318,False,12.382149591451919,-5.087719298245618,,84.35,,,,,1881954460.16,,,0,2975073.5439,987180722.4,1.0,1.5,PASS,False,0.45454545454545453,,84.35,,0.0,DATA-INC,37.0065,4.1805,,,33.52296666666667,0.0,0.0,17.88,18.16,False,0,50.0,,1.0,1,1,100.0,3,4.948521272867845,False,2.758620689655178,,-0.01619643616429919,False,False,黄金,0.0,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,可直接观察,回测跳过,20250127
002131.SZ,002131,利欧股份,20070427,,主板,L,4055323564.0000005,12.345679012345666,通用机械,机械设备,801072.SI,640000,3.64,12.5371,,1.9144,11.5469,2464834.9864,2129857.1811,3616494456.2,True,5,2,False,True,4.43,2.8,0.27548209366392573,95.6989247311828,-17.83295711060947,False,12.345679012345666,-5.087719298245618,,20.23,,,,,446203780.53,,,0,2464834.9864,3616494456.2,1.0,1.5,PASS,False,0.36363636363636365,,20.23,,0.0,DATA-INC,12.5371,1.9144,,,56.6685,0.0,0.0,3.64,4.43,False,0,50.0,,0.8181818181818182,1,1,100.0,10,10.209180496025194,True,0.27548209366392573,突破型,-0.0082664304932087,False,False,通用机械,0.0,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,可直接观察,回测跳过,20250127
000737.SZ,000737,北方铜业,19970428,,主板,L,676820538.5500001,12.128712871287139,工业金属,有色金属,801055.SI,240000,9.06,27.8863,26.7241,2.7869,2.1718,1725673.0901,1605675.888,470313649.79999995,True,2,0,False,False,10.33,7.59,-1.8418201516793076,-13.714285714285712,-12.29428848015488,False,12.128712871287139,-5.087719298245618,,4.74,,,,,1221920103.54,,,0,1725673.0901,470313649.79999995,1.0,1.5,PASS,False,0.18181818181818182,,4.74,,0.0,DATA-INC,27.8863,2.7869,,,27.05502857142857,0.0,0.0,9.06,10.33,True,0,50.0,,0.8695652173913043,1,1,100.0,7,8.272887221664327,True,-1.8418201516793076,,-0.030258338015137852,False,False,工业金属,0.0,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,可直接观察,回测跳过,20250127
002472.SZ,002472,双环传动,20100910,,主板,L,962113289.6500001,12.110504336652749,汽车零部件,汽车,801093.SI,280000,34.9,36.2278,30.6496,3.468,3.1318,2957664.5136,2626086.7681,1235663078.6000001,True,0,0,False,False,36.0,27.4,-2.103786816269282,21.475809258614674,-3.055555555555556,False,12.110504336652749,-5.087719298245618,,29.21,,,,,1373222267.11,,,0,2957664.5136,1235663078.6000001,1.0,1.5,PASS,False,0.5454545454545454,,29.21,,0.0,DATA-INC,36.2278,3.468,,,79.45599512195122,0.0,0.0,34.9,36.0,False,0,50.0,,0.7333333333333333,1,1,100.0,14,6.450126978162162,True,-2.103786816269282,,0.017794826114011165,False,False,汽车零部件,0.0,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,可直接观察,回测跳过,20250127
603986.SH,603986,兆易创新,20160818,,主板,L,4767260154.299999,11.931119311193129,半导体,电子,801081.SI,270000,127.4,525.0124,151.1873,5.3435,3.367,8460114.0806,8446458.3549,4815576539.599999,True,1,1,False,False,141.0,98.63,-3.557910673732012,41.55555555555557,-9.645390070921977,False,11.931119311193129,-5.087719298245618,,128.31,,,,,1434667737.16,,,0,8460114.0806,4815576539.599999,1.0,1.5,PASS,False,0.9090909090909091,,128.31,,0.0,DATA-INC,525.0124,5.3435,,,158.62376923076923,0.0,0.0,127.4,141.0,False,0,50.0,,0.9375,1,1,100.0,5,20.529016297248006,True,-3.557910673732012,,-0.02552672950448685,False,False,半导体,0.0,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,可直接观察,回测跳过,20250127
603278.SH,603278,大业股份,20171113,,主板,L,222140952.8,11.802853437094662,通用机械,机械设备,801072.SI,640000,8.62,30.7344,,1.3612,7.6081,294596.5959,294596.5959,382552408.6,True,1,1,False,False,9.66,7.2,3.1100478468899517,30.804248861911976,-10.766045548654258,False,11.802853437094662,-5.087719298245618,,-412.66,,,,,-149146622.37,,,0,294596.5959,382552408.6,1.0,1.5,PASS,False,0.36363636363636365,,-412.66,,0.0,DATA-INC,30.7344,1.3612,,,56.6685,0.0,0.0,8.62,9.66,False,0,50.0,,0.7878787878787878,1,1,100.0,10,9.66635492077419,True,3.1100478468899517,,0.018795908252152948,False,False,通用机械,0.0,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,可直接观察,回测跳过,20250127
000534.SZ,000534,万泽股份,19940110,,主板,L,208802930.5,11.773818745158792,生物制品,医药生物,801152.SI,370000,14.43,41.0303,37.5514,6.3821,1.6182,724409.948,711105.2355,205629537.2,True,0,0,False,False,15.45,11.8,3.218884120171661,27.02464788732395,-6.601941747572814,False,11.773818745158792,-5.087719298245618,,9.75,,,,,267451937.16,,,0,724409.948,205629537.2,1.0,1.5,PASS,False,0.5757575757575758,,9.75,,0.0,DATA-INC,41.0303,6.3821,,,43.24966666666666,0.0,0.0,14.43,15.45,False,0,50.0,,1.0,1,1,100.0,2,15.566122745457278,True,3.218884120171661,,-0.0218543016728044,False,False,生物制品,0.0,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,可直接观察,回测跳过,20250127
