ts_code,symbol,name,list_date,delist_date,market,list_status,avg_amount_20d,pct_20d,l2_name,l1_name,l2_code,l1_code,close,pe,pe_ttm,pb,turnover_rate,total_mv,circ_mv,avg_amount_5d,vol_confirm,limit_20d,limit_10d,is_lock,is_breakout,high_20d,low_20d,pct_5d,pct_60d,drawdown_20d,has_crash_veto,pct_20d_n,market_med_20d,q0_dt_yoy,q1_dt_yoy,q0_profit_dedt,q0_dt_profit_ratio,q0_net_income,ttm_net_income,ttm_profit_dedt,ttm_ocf_ratio,roe,reduce_deduct,total_mv_n,avg_amt_5d_n,l1_leader,l1_score,l1_flag,itf_adj,l2_pe_mkt_pct,q0_dt_yoy_n,q1_dt_yoy_n,ind_med,esp_raw,l2_flags,pe_n,pb_n,roe_n,peg_n,pe_mean,val_bonus,val_penalty,close_n,high_20d_n,vol_shrink,reduce_penalty,cat_score,cat_flag,mom_rank,l4_mom_ok,l4_rel_ok,l4_score,ind_mom_cnt,alpha_excess,alpha_flag,pct_5d_n,l4_flag,big_ratio,chasing_high,overheat_flag,z_group,esp_raw_w,low_base_growth_flag,esp_z,esp_score,egs_base,mult,deduct,final_score,tier,downgrade_reasons,score_penalty_reasons,entry_flag,cninfo_flag,run_date
002523.SZ,002523,天桥起重,20101210,,主板,L,365558152.0,14.134275618374549,专用设备,机械设备,801074.SI,640000,3.23,112.2395,4957.0724,2.0852,14.7019,457574.9784,455311.7371,442112999.0,True,3,1,False,True,3.62,2.76,2.8662420382165488,15.77060931899641,-10.773480662983426,False,14.134275618374549,-12.393694188119264,,-147.81,,,,,-16789563.58,,,0,457574.9784,442112999.0,1.0,1.5,PASS,False,0.7428571428571429,,-147.81,,0.0,DATA-INC,112.2395,2.0852,,,68.2441,0.0,0.0,3.23,3.62,False,0,50.0,,1.0,1,1,100.0,4,24.98621235266422,True,2.8662420382165488,突破型,-0.012489204965942982,False,False,专用设备,0.0,False,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,,,可直接观察,回测跳过,20240131
000617.SZ,000617,中油资本,19961022,,主板,L,618275001.65,13.46863468634687,多元金融,非银金融,801191.SI,490000,6.15,15.8091,14.9121,0.7757,2.288,7774878.6336,7774878.6336,1694234244.9999998,True,1,1,False,False,6.42,4.91,2.842809364548504,3.015075376884435,-4.2056074766355085,False,13.46863468634687,-12.393694188119264,,3.99,,,,,11005319850.63,,,0,7774878.6336,1694234244.9999998,1.0,1.5,PASS,False,0.2857142857142857,,3.99,,0.0,DATA-INC,15.8091,0.7757,,,17.044999999999998,0.0,0.0,6.15,6.42,False,0,50.0,,0.8571428571428571,1,1,100.0,3,6.506609369891182,True,2.842809364548504,,-0.008644701825354437,False,False,多元金融,0.0,False,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,,,可直接观察,回测跳过,20240131
601186.SH,601186,中国铁建,20080310,,主板,L,817479460.65,13.306982872200269,基础建设,建筑装饰,801723.SI,620000,8.6,4.3834,4.2756,0.4772,1.5305,11678405.69,9892791.13,2172421127.4,True,0,0,False,False,9.29,7.15,1.8957345971563955,8.585858585858585,-7.427341227125939,False,13.306982872200269,-12.393694188119264,,2.98,,,,,31330039000.0,,,0,11678405.69,2172421127.4,1.0,1.5,PASS,False,0.02857142857142857,,2.98,,0.0,DATA-INC,4.3834,0.4772,,,8.74072,0.0,0.0,8.6,9.29,False,0,50.0,,0.9,1,1,100.0,4,8.973115359479777,True,1.8957345971563955,,0.01150537521705447,False,False,基础建设,0.0,False,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,,,可直接观察,回测跳过,20240131
600961.SH,600961,株冶集团,20040830,,主板,L,158679371.54999998,12.147239263803677,工业金属,有色金属,801055.SI,240000,9.14,174.4515,19.0405,4.7468,3.423,980605.6505,626725.4932,253551521.40000004,True,0,0,False,False,9.85,7.8,4.936854190585538,21.059602649006635,-7.208121827411162,False,12.147239263803677,-12.393694188119264,,13.18,,,,,811798302.4300001,,,0,980605.6505,253551521.40000004,1.0,1.5,PASS,False,0.2,,13.18,,0.0,DATA-INC,174.4515,4.7468,,,30.976478571428572,0.0,0.0,9.14,9.85,False,0,50.0,,1.0,1,1,100.0,5,16.192403132708556,True,4.936854190585538,,-0.03054780159625971,False,False,工业金属,0.0,False,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,,,可直接观察,回测跳过,20240131
000564.SZ,000564,供销大集,19940110,,主板,L,527642379.95,12.0253164556962,一般零售,商业贸易,801203.SI,450000,1.77,,,2.6609,1.2571,3391988.5883,2687102.7383,448270845.59999996,True,0,0,False,False,2.18,1.58,-5.851063829787229,45.08196721311475,-18.807339449541296,False,12.0253164556962,-12.393694188119264,,-8.08,,,,,-637546298.9300001,,,0,3391988.5883,448270845.59999996,1.0,1.5,PASS,False,0.8571428571428571,,-8.08,,0.0,DATA-INC,,2.6609,,,40.11555,0.0,0.0,1.77,2.18,False,0,50.0,,1.0,1,1,100.0,4,26.039446145542943,True,-5.851063829787229,,-0.036388959933486634,False,False,一般零售,0.0,False,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,,,可直接观察,回测跳过,20240131
002269.SZ,002269,美邦服饰,20080828,,主板,L,197059559.10000002,11.976047904191622,服装家纺,纺织服装,801132.SI,350000,1.87,,,16.7617,5.6861,469837.5,469837.5,304224261.59999996,True,1,1,False,False,1.97,1.63,0.0,4.469273743016755,-5.076142131979688,False,11.976047904191622,-12.393694188119264,,87.04,,,,,-120199784.37,,,0,469837.5,304224261.59999996,1.0,1.5,PASS,False,0.8857142857142857,,87.04,,0.0,DATA-INC,,16.7617,,,258.8022,0.0,0.0,1.87,1.97,False,0,50.0,,1.0,1,1,100.0,2,21.379550527631807,True,0.0,,0.02880766029563254,False,False,服装家纺,0.0,False,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,,,可直接观察,回测跳过,20240131
600970.SH,600970,中材国际,20050412,,主板,L,230019656.75,11.670020120724356,专业工程,建筑装饰,801724.SI,620000,11.1,13.3678,11.1437,1.6159,1.3757,2932972.3395,1934284.2162,391447773.2,True,0,0,False,False,11.94,9.53,-1.7699115044247926,11.670020120724356,-7.0351758793969825,False,11.670020120724356,-12.393694188119264,,26.17,,,,,3328898300.0,,,0,2932972.3395,391447773.2,1.0,1.5,PASS,False,0.4857142857142857,,26.17,,0.0,DATA-INC,13.3678,1.6159,,,15.498883333333334,0.0,0.0,11.1,11.94,False,0,50.0,,0.8571428571428571,1,1,100.0,3,5.787667179547884,True,-1.7699115044247926,,-0.0009513145814077855,False,False,专业工程,0.0,False,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,,,可直接观察,回测跳过,20240131
601390.SH,601390,中国中铁,20071203,,主板,L,925319460.85,10.507880910683,基础建设,建筑装饰,801723.SI,620000,6.31,4.9938,4.8398,0.572,0.9468,15618635.6653,12849393.2876,1854546868.4,True,0,0,False,False,6.9,5.45,-1.5600624024961096,7.31292517006803,-8.550724637681173,False,10.507880910683,-12.393694188119264,,6.84,,,,,37829499000.0,,,0,15618635.6653,1854546868.4,1.0,1.5,PASS,False,0.02857142857142857,,6.84,,0.0,DATA-INC,4.9938,0.572,,,8.74072,0.0,0.0,6.31,6.9,False,0,50.0,,0.8,1,1,100.0,4,6.174013397962509,True,-1.5600624024961096,,0.006268204918408907,False,False,基础建设,0.0,False,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,,,可直接观察,回测跳过,20240131
002085.SZ,002085,万丰奥威,20061128,,主板,L,314999581.1,9.375,汽车零部件,汽车,801093.SI,280000,5.25,13.8972,14.9599,1.7177,1.9783,1124322.8997,1124322.8997,276349712.2,True,2,1,False,False,5.84,4.48,-8.695652173913048,2.3391812865497075,-10.102739726027398,False,9.375,-12.393694188119264,,-11.39,,,,,966647817.3,,,0,1124322.8997,276349712.2,1.0,1.5,PASS,False,0.7714285714285715,,-11.39,,0.0,DATA-INC,13.8972,1.7177,,,83.21324583333333,0.0,0.0,5.25,5.84,False,0,50.0,,1.0,1,1,100.0,8,24.983767716402262,True,-8.695652173913048,,-0.0184733328822141,False,False,汽车零部件,0.0,False,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,,,可直接观察,回测跳过,20240131
601766.SH,601766,中国中车,20080818,,主板,L,477703200.1,8.587786259541996,运输设备,机械设备,801076.SI,640000,5.69,14.0127,13.8649,1.0492,0.3926,16329653.6661,13842517.0893,728930713.0,True,0,0,False,False,5.9,5.11,0.3527336860670305,7.5614366729678695,-3.5593220338983045,False,8.587786259541996,-12.393694188119264,,17.2,,,,,7530682000.0,,,0,16329653.6661,728930713.0,1.0,1.5,PASS,False,0.8,,17.2,,0.0,DATA-INC,14.0127,1.0492,,,40.79425,0.0,0.0,5.69,5.9,False,0,50.0,,1.0,1,1,100.0,1,15.810747062355274,True,0.3527336860670305,,-0.005630905499496574,False,False,运输设备,0.0,False,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,,,可直接观察,回测跳过,20240131
