ts_code,symbol,name,list_date,delist_date,market,list_status,avg_amount_20d,pct_20d,l2_name,l1_name,l2_code,l1_code,close,pe,pe_ttm,pb,turnover_rate,total_mv,circ_mv,avg_amount_5d,vol_confirm,limit_20d,limit_10d,is_lock,is_breakout,high_20d,low_20d,pct_5d,pct_60d,drawdown_20d,has_crash_veto,pct_20d_n,market_med_20d,q0_dt_yoy,q1_dt_yoy,q0_profit_dedt,q0_dt_profit_ratio,q0_net_income,ttm_net_income,ttm_profit_dedt,ttm_ocf_ratio,roe,reduce_deduct,total_mv_n,avg_amt_5d_n,l1_leader,l1_score,l1_flag,itf_adj,l2_pe_mkt_pct,q0_dt_yoy_n,q1_dt_yoy_n,ind_med,esp_raw,l2_flags,pe_n,pb_n,roe_n,peg_n,pe_mean,val_bonus,val_penalty,close_n,high_20d_n,reduce_penalty,cat_score,cat_flag,mom_rank,l4_mom_ok,l4_rel_ok,l4_score,ind_mom_cnt,alpha_excess,alpha_flag,pct_5d_n,l4_flag,big_ratio,chasing_high,overheat_flag,z_group,esp_raw_w,esp_z,esp_score,egs_base,mult,deduct,final_score,tier
000001.SZ,000001,平安银行,19910403,,主板,L,1215614136.6000004,-3.429602888086647,未知,未知,,,10.68,4.8614,4.8132,0.4466,0.4917,20725520.6355,20725181.4974,974226256.1999999,False,0,0,False,False,11.6,10.69,-2.638762511373982,-1.9248395967002785,-7.758620689655171,False,-3.429602888086647,-3.057119871279157,3.2,-4.9,14488000000.0,99.759,,,120311000000.0,217.3903,2.652,0,20725520.6355,974226256.1999999,1.0,1.5,PASS,False,0.2857142857142857,3.2,-4.9,0.94,3.2,ESP-Q,4.8614,0.4466,2.652,1.5191875,103.77863651732882,10.0,0.0,10.68,11.6,0,67.81214203894616,,0.4926829268292683,0,0,5.0,431,-0.27170815124452075,False,-2.638762511373982,,-0.04163735444817503,False,False,独立池,3.2,0.0,23.45315682611463,27.534273976906775,0.7,0.0,29.27,Other
000002.SZ,000002,万科Ａ,19910129,,主板,L,481263566.3000001,-11.02564102564102,未知,未知,,,3.46,,,0.3735,0.8918,4128025.477,3362059.8093,459378842.4,False,0,0,False,False,4.16,3.47,-8.201058201058187,-29.471544715447152,-16.58653846153846,False,-11.02564102564102,-3.057119871279157,11.67,-89.27,-5334173713.54,,,,-129328697212.95999,,-5.234,0,4128025.477,459378842.4,1.0,1.5,PASS,False,0.2857142857142857,11.67,-89.27,0.94,11.67,ESP-Q,,0.3735,-5.234,,103.77863651732882,0.0,0.0,3.46,4.16,0,65.2348224513173,,0.2181184668989547,0,0,5.0,431,-7.8677462887988945,False,-8.201058201058187,,-0.08319175993419052,False,False,独立池,11.67,0.0,23.56960368089746,26.784367471574683,0.7,0.0,18.75,Other
000006.SZ,000006,深振业Ａ,19920427,,主板,L,461591160.29999995,8.169596690796288,未知,未知,,,10.88,,,2.7357,3.5696,1468794.61,1468783.5124,604726505.8,True,2,2,False,False,11.25,9.09,7.61316872427984,12.837108953613829,-7.022222222222219,False,8.169596690796288,-3.057119871279157,124.77,96.6,6931220.37,92.0793,,,-134432268.94,1215.9487,0.1403,0,1468794.61,604726505.8,1.0,1.5,PASS,False,0.2857142857142857,124.77,96.6,0.94,124.77,,,2.7357,0.1403,,103.77863651732882,0.0,0.0,10.88,11.25,0,65.2348224513173,,0.7672473867595819,1,1,100.0,431,11.327491427638414,True,7.61316872427984,,0.020922911893463306,False,False,独立池,124.77,0.0,25.124519770146286,74.59535068942445,1.0,0.0,74.6,Tier2
000007.SZ,000007,全新好,19920413,,主板,L,201486584.15,-15.36780772032047,未知,未知,,,12.46,2239.877,,24.1034,8.9416,431674.2628,431674.2628,154512695.20000002,False,1,0,False,False,17.79,11.58,-8.43183609141056,-8.503937007874018,-34.68240584598089,False,-15.36780772032047,-3.057119871279157,-231.39,-63.71,-2328706.65,,,,6040372.59,,-1.2047,0,431674.2628,154512695.20000002,1.0,1.5,PASS,False,0.2857142857142857,-231.39,-63.71,0.94,-232.32999999999998,,2239.877,24.1034,-1.2047,,103.77863651732882,0.0,0.0,12.46,17.79,0,80.29782359679267,,0.10313588850174216,0,0,5.0,431,-12.209912983478345,False,-8.43183609141056,,-0.032278743167899505,False,False,独立池,-232.32999999999998,0.0,20.215054381368596,30.63235795531152,1.0,0.0,30.63,Other
000009.SZ,000009,中国宝安,19910625,,主板,L,276477461.8000001,-12.725225225225234,未知,未知,,,7.76,98.5743,385.4462,1.9954,0.6609,2001470.0368,1998991.8808,182657545.2,False,0,0,False,False,9.32,7.69,-2.146464646464641,-18.763102725366863,-16.845493562231763,False,-12.725225225225234,-3.057119871279157,-73.85,-341.34,20137217.24,115.3158,,,174329814.67,-56.7024,0.1743,0,2001470.0368,182657545.2,1.0,1.5,PASS,False,0.2857142857142857,-73.85,-341.34,0.94,-74.78999999999999,ESP-Q,98.5743,1.9954,0.1743,,103.77863651732882,0.0,0.0,7.76,9.32,0,99.3127147766323,,0.1686411149825784,0,0,5.0,431,-9.567330488383108,False,-2.146464646464641,,-0.02781746219568372,False,False,独立池,-74.78999999999999,0.0,22.38093838402342,36.770002109794376,0.7,0.0,25.74,Other
000021.SZ,000021,深科技,19940202,,主板,L,4403063150.150001,26.06585788561524,未知,未知,,,37.73,52.3011,49.542,4.4458,12.1496,5939730.4443,5938860.0132,8241378603.200001,True,1,1,False,False,39.99,28.0,8.051099227569814,7.699141249629826,-9.052263065766454,False,26.06585788561524,-3.057119871279157,14.93,7.48,142765477.92,58.9506,,,2004704871.01,32.1692,1.8307,0,5939730.4443,8241378603.200001,1.0,1.5,PASS,False,0.2857142857142857,14.93,7.48,0.94,14.93,ESP-Q,52.3011,4.4458,1.8307,3.5030877427997322,103.77863651732882,0.0,0.0,37.73,39.99,0,96.90721649484536,CHASE,0.9310104529616725,1,1,100.0,431,29.22375262245737,True,8.051099227569814,OVERHEAT,-0.011241039935481922,True,True,独立池,14.93,0.0,23.61442265924362,83.79504948030232,0.7,0.0,58.66,Tier2
000026.SZ,000026,飞亚达,19930603,,主板,L,438596857.0500001,23.695420660276877,未知,未知,,,25.55,118.7303,96.8099,3.051,6.5606,1036727.0379,931452.6728,537319396.8,True,1,1,False,False,23.98,16.92,14.886251236399616,47.7735368956743,-3.1276063386155184,False,23.695420660276877,-3.057119871279157,41.05,-60.15,62260608.55,95.6715,,,343555516.82,224.2321,1.9327,0,1036727.0379,537319396.8,1.0,1.5,PASS,False,0.2857142857142857,41.05,-60.15,0.94,41.05,ESP-Q,118.7303,3.051,1.9327,2.892333739342266,103.77863651732882,0.0,0.0,25.55,23.98,0,95.87628865979381,CHASE,0.9191637630662021,1,1,100.0,431,26.853315397119005,True,14.886251236399616,OVERHEAT,0.04115293951044133,True,True,独立池,41.05,0.0,23.97352441212761,83.55759148036367,0.7,0.0,58.49,Tier2
000027.SZ,000027,深圳能源,19930903,,主板,L,413409580.1499999,5.5312954876273634,未知,未知,,,7.31,16.5339,17.3787,1.0395,0.8341,3477652.0286,3477652.0286,537697767.4,True,0,0,False,False,8.08,6.68,-0.13774104683195176,7.566765578635004,-10.272277227722771,False,5.5312954876273634,-3.057119871279157,-4.72,11.03,1208297243.66,96.7133,,,6486655118.37,60.578,2.4193,0,3477652.0286,537697767.4,1.0,1.5,PASS,False,0.2857142857142857,-4.72,11.03,0.94,-5.66,,16.5339,1.0395,2.4193,,103.77863651732882,0.0,0.0,7.31,8.08,0,69.0721649484536,,0.7177700348432056,1,1,100.0,431,8.68919022446949,True,-0.13774104683195176,,-0.004253162838890542,False,False,独立池,-5.66,0.0,23.331348191713705,75.38791912287883,1.0,0.0,75.39,Tier2
000032.SZ,000032,深桑达Ａ,19931028,,主板,L,477360832.25,5.225522552255213,未知,未知,,,19.19,,,3.157,3.1198,2331929.0978,2183743.77,716995590.4,False,0,0,False,False,21.35,17.24,4.023926046764537,-3.869346733668344,-10.39812646370024,False,5.225522552255213,-3.057119871279157,-100.82,-4265.07,-102347794.81,,,,-1013123619.62,2325.7655,-1.1099,0,2331929.0978,716995590.4,1.0,1.5,PASS,False,0.2857142857142857,-100.82,-4265.07,0.94,-101.75999999999999,,,3.157,-1.1099,,103.77863651732882,0.0,0.0,19.19,21.35,0,90.26345933562429,,0.7142857142857143,1,1,75.0,431,8.38341728909734,True,4.023926046764537,,0.016650667349459875,False,False,独立池,-101.75999999999999,0.0,22.010150701202544,68.9810679409278,1.0,0.0,68.98,Tier2
000034.SZ,000034,神州数码,19940509,,主板,L,1586906406.1999998,-23.323295921160693,未知,未知,,,29.07,56.5197,54.5665,2.6393,5.8376,2955662.2003,2468472.7767,1817889139.3999999,True,0,0,False,False,43.75,27.97,-31.213163064833005,-25.306666666666665,-35.97714285714285,False,-23.323295921160693,-3.057119871279157,4.14,-30.7,233118208.42,98.7818,,,2028525193.75,-734.423,2.1229,0,2955662.2003,1817889139.3999999,1.0,1.5,PASS,False,0.2857142857142857,4.14,-30.7,0.94,4.14,ESP-Q,56.5197,2.6393,2.1229,13.652101449275364,103.77863651732882,0.0,0.0,29.07,43.75,0,65.2348224513173,,0.020209059233449476,0,0,5.0,431,-20.165401184318565,False,-31.213163064833005,,-0.022440870945003834,False,False,独立池,4.14,0.0,23.466080089809537,26.7636627533571,0.7,0.0,18.73,Other
000035.SZ,000035,中国天楹,19940408,,主板,L,311486117.09999996,-13.610315186246424,未知,未知,,,5.99,50.3762,49.484,1.3295,1.3971,1430431.6286,1385502.4231,259298317.60000002,False,0,0,False,False,7.19,5.96,-2.584814216478193,-2.584814216478193,-16.13351877607788,False,-13.610315186246424,-3.057119871279157,35.53,23.99,125036004.23,112.933,,,940127871.6700001,191.0652,1.0227,0,1430431.6286,259298317.60000002,1.0,1.5,PASS,False,0.2857142857142857,35.53,23.99,0.94,35.53,,50.3762,1.3295,1.0227,1.4178497044750913,103.77863651732882,0.0,0.0,5.99,7.19,0,65.2348224513173,,0.1456445993031359,0,0,5.0,431,-10.452420449404299,False,-2.584814216478193,,-0.025255628615983523,False,False,独立池,35.53,0.0,23.897634608302205,26.84997365705563,1.0,0.0,26.85,Other
000036.SZ,000036,华联控股,19940617,,主板,L,303264160.65,5.882352941176494,未知,未知,,,5.44,108.8706,84.4315,1.4849,1.8463,763677.3864,763221.7897,220177406.00000003,False,1,1,False,False,6.43,5.01,-5.429071803852881,-2.1739130434782483,-16.01866251944012,False,5.882352941176494,-3.057119871279157,575.84,320.68,26152494.98,100.4385,,,98173793.12,89.5573,0.5076,0,763677.3864,220177406.00000003,1.0,1.5,PASS,False,0.2857142857142857,575.84,320.68,0.94,575.84,,108.8706,1.4849,0.5076,0.18906397610447345,103.77863651732882,0.0,0.0,5.44,6.43,0,67.81214203894616,,0.7268292682926829,1,1,75.0,431,9.04024767801862,True,-5.429071803852881,,-0.009719828066899704,False,False,独立池,575.84,0.0,31.325899083828595,64.10882242844957,1.0,0.0,64.11,Tier2
000039.SZ,000039,中集集团,19940408,,主板,L,780705110.4,-10.220264317180616,未知,未知,,,10.33,252.2631,,1.1923,3.5056,5570473.5577,2377353.5767,870620565.8,False,1,0,False,False,13.65,10.19,-15.993404781533393,-15.505804311774474,-25.347985347985357,False,-10.220264317180616,-3.057119871279157,-67.99,-100.9,167445000.0,80.1322,,,2831283000.0,84.233,0.4132,0,5570473.5577,870620565.8,1.0,1.5,PASS,False,0.2857142857142857,-67.99,-100.9,0.94,-68.92999999999999,,252.2631,1.1923,0.4132,,103.77863651732882,0.0,0.0,10.33,13.65,0,65.2348224513173,,0.245993031358885,0,0,5.0,431,-7.0623695803384905,False,-15.993404781533393,,-0.055457569642279755,False,False,独立池,-68.92999999999999,0.0,22.461502559823575,26.562747247359905,1.0,0.0,26.56,Other
000048.SZ,000048,京基智农,19941101,,主板,L,168530702.80000004,-8.494983277591972,未知,未知,,,13.61,47.2299,,1.9217,1.213,721714.1423,721061.2706,127932710.6,True,0,0,False,False,15.34,13.59,-4.602510460251052,-22.492917847025495,-10.821382007822688,False,-8.494983277591972,-3.057119871279157,-289.87,-80.39,-226565007.76,,,,458294252.9100001,,-5.898,0,721714.1423,127932710.6,1.0,1.5,PASS,False,0.2857142857142857,-289.87,-80.39,0.94,-290.81,,47.2299,1.9217,-5.898,,103.77863651732882,0.0,0.0,13.61,15.34,0,81.09965635738831,,0.30940766550522647,0,0,5.0,431,-5.337088540749846,False,-4.602510460251052,,-0.025830841312669852,False,False,独立池,-290.81,0.0,19.41106240171102,30.712109387558698,1.0,0.0,30.71,Other
000049.SZ,000049,德赛电池,19950320,,主板,L,514966865.59999996,-10.863697705802966,未知,未知,,,27.42,36.0858,32.5996,1.551,3.015,1054678.8602,1054394.5916,311844703.4,False,0,0,False,False,31.5,25.84,-2.2567517573066964,-0.900225056264059,-16.126984126984123,False,-10.863697705802966,-3.057119871279157,74.27,-33.26,55417166.77,69.3438,,,524847797.28000003,468.3323,1.1816,0,1054678.8602,311844703.4,1.0,1.5,PASS,False,0.2857142857142857,74.27,-33.26,0.94,74.27,ESP-Q,36.0858,1.551,1.1816,0.4858731654773125,103.77863651732882,0.0,0.0,27.42,31.5,0,79.15234822451318,,0.22439024390243903,0,0,5.0,431,-7.705802968960841,False,-2.2567517573066964,,-0.029694842542020008,False,False,独立池,74.27,0.0,24.430238050366746,31.1317520774273,0.7,0.0,21.79,Other
000050.SZ,000050,深天马Ａ,19950315,,主板,L,225477762.55,-9.199522102747903,未知,未知,,,7.95,115.6942,,0.7209,3.859,1936441.6012,1936426.3968,306981826.1999999,True,0,0,False,False,8.55,7.3,1.7402945113788482,-22.290388548057262,-11.111111111111127,False,-9.199522102747903,-3.057119871279157,-22.4027,74.1856,-167280469.79,,,,-1294528523.75,,-0.5126,0,1936441.6012,306981826.1999999,1.0,1.5,PASS,False,0.2857142857142857,-22.4027,74.1856,0.94,-23.3427,,115.6942,0.7209,-0.5126,,103.77863651732882,0.0,0.0,7.95,8.55,0,97.2508591065292,,0.28153310104529616,0,0,5.0,431,-6.041627365905777,False,1.7402945113788482,,0.045854247141839354,False,False,独立池,-23.3427,0.0,23.08824372901379,36.29290647776152,1.0,0.0,36.29,Other
000059.SZ,000059,华锦股份,19970130,,主板,L,165037024.24999997,-10.207939508506614,未知,未知,,,4.71,,,0.773,1.2282,753337.4349,753323.5169,123871696.39999999,False,0,0,False,False,5.75,4.73,-5.000000000000004,-21.746293245469527,-17.391304347826086,False,-10.207939508506614,-3.057119871279157,110.45,38.67,36726331.68,82.7969,,,-4159760743.83,-1439.4306,0.4566,0,753337.4349,123871696.39999999,1.0,1.5,PASS,False,0.2857142857142857,110.45,38.67,0.94,110.45,ESP-Q,,0.773,0.4566,,103.77863651732882,0.0,0.0,4.71,5.75,0,65.2348224513173,,0.24668989547038328,0,0,5.0,431,-7.0500447716644885,False,-5.000000000000004,,0.0024466688583037032,False,False,独立池,110.45,0.0,24.92764622109197,27.055975979613585,0.7,0.0,18.94,Other
000062.SZ,000062,深圳华强,19970130,,主板,L,3134590159.0999994,11.998651836872254,未知,未知,,,34.63,78.2389,64.8806,5.3561,5.6021,3621983.9821,3618488.9667,2009403420.0,True,4,1,False,True,40.13,29.58,3.4880099657427444,34.26262626262624,-17.194119112883143,False,11.998651836872254,-3.057119871279157,121.12,164.22,205804495.1,102.4471,,,1182129635.6200001,-192.5765,2.9544,0,3621983.9821,2009403420.0,1.0,1.5,PASS,False,0.2857142857142857,121.12,164.22,0.94,121.12,ESP-Q,78.2389,5.3561,2.9544,0.645961856010568,103.77863651732882,0.0,0.0,34.63,40.13,0,65.2348224513173,,0.821602787456446,1,1,100.0,431,15.15654657371438,True,3.4880099657427444,突破型,-0.007735772329252213,False,False,独立池,121.12,0.0,25.07433901218202,74.5853145378316,0.7,0.0,52.21,Tier2
000063.SZ,000063,中兴通讯,19971118,,主板,L,5145322419.499999,-1.0511363636363735,未知,未知,,,35.64,30.3476,38.0971,2.2195,2.9716,17048518.3373,14354442.0708,4781700381.2,False,0,0,False,False,40.2,34.68,-5.1212203759193775,-7.783955520254182,-13.358208955223894,False,-1.0511363636363735,-3.057119871279157,,-45.45,,,,,11353324000.0,-128.1529,1.7374,0,17048518.3373,4781700381.2,1.0,1.5,PASS,False,0.2857142857142857,,-45.45,0.94,0.0,DATA-INC,30.3476,2.2195,1.7374,,103.77863651732882,0.0,0.0,35.64,40.2,0,65.2348224513173,,0.5686411149825784,0,1,40.0,431,2.1067583732057527,False,-5.1212203759193775,,-0.03119330620272706,False,False,独立池,0.0,0.0,23.40916273694048,44.25227928278329,1.0,0.0,44.25,Other
000065.SZ,000065,北方国际,19980605,,主板,L,389405600.45,-15.687629578438155,未知,未知,,,12.19,19.5739,21.5525,1.2649,1.8319,1415797.9918,1188479.0291,258248889.39999998,True,0,0,False,False,14.48,12.12,-2.866242038216571,0.577081615828523,-15.74585635359117,False,-15.687629578438155,-3.057119871279157,-36.65,-30.67,110948144.92,100.4301,,,1629317011.88,133.6644,0.991,0,1415797.9918,258248889.39999998,1.0,1.5,PASS,False,0.2857142857142857,-36.65,-30.67,0.94,-37.589999999999996,,19.5739,1.2649,0.991,,103.77863651732882,0.0,0.0,12.19,14.48,0,75.83046964490264,,0.09686411149825784,0,0,5.0,431,-12.52973484159603,False,-2.866242038216571,,-0.0197991970455736,False,False,独立池,-37.589999999999996,0.0,22.8923696706729,29.827614827605373,1.0,0.0,29.83,Other
000099.SZ,000099,中信海直,20000731,,主板,L,155788136.4,-7.519209659714587,未知,未知,,,16.57,41.6449,41.3869,2.3324,1.3381,1285451.117,1285451.117,146430427.39999998,True,0,0,False,False,18.48,16.66,-0.7071302298173099,-16.50148662041625,-8.820346320346317,False,-7.519209659714587,-3.057119871279157,2.19,-5.83,93412970.21,100.2978,,,775840691.41,256.9508,1.6812,0,1285451.117,146430427.39999998,1.0,1.5,PASS,False,0.2857142857142857,2.19,-5.83,0.94,2.19,ESP-Q,41.6449,2.3324,1.6812,19.01593607305936,103.77863651732882,0.0,0.0,16.57,18.48,0,69.0721649484536,,0.3456445993031359,0,0,5.0,431,-4.361314922872461,False,-0.7071302298173099,,-0.023813028367878807,False,False,独立池,2.19,0.0,23.43927119171904,27.90950372287989,0.7,0.0,19.54,Other
000100.SZ,000100,TCL科技,20040130,,主板,L,2600842344.2,0.691244239631339,未知,未知,,,4.38,20.1709,18.0031,1.4534,10.2429,9110777.7518,8379810.1523,3898368425.4,True,0,0,False,False,4.65,4.12,4.545454545454564,-8.958333333333323,-6.021505376344094,False,0.691244239631339,-3.057119871279157,20.59,870.95,1154847882.0,74.1974,,,8039325931.0,1838.6257,2.488,0,9110777.7518,3898368425.4,1.0,1.5,PASS,False,0.2857142857142857,20.59,870.95,0.94,20.59,ESP-Q,20.1709,1.4534,2.488,0.9796454589606605,103.77863651732882,0.0,0.0,4.38,4.65,0,92.43986254295532,,0.6209059233449478,0,1,55.0,431,3.849138976473465,False,4.545454545454564,,0.03695310827834936,False,False,独立池,20.59,0.0,23.692237204470395,59.970406203780676,0.7,0.0,41.98,Other
000155.SZ,000155,川能动力,20000926,,主板,L,1433212364.1500003,-15.26222746022391,未知,未知,,,14.3,52.5383,49.5818,2.4571,2.5939,2640020.7291,2640020.7291,826088254.2,False,0,0,False,False,19.34,14.38,-9.159823120656974,8.446455505279049,-25.64632885211996,False,-15.26222746022391,-3.057119871279157,23.28,-30.28,286644069.89,107.441,,,1403050890.56,-56.3286,2.515,0,2640020.7291,826088254.2,1.0,1.5,PASS,False,0.2857142857142857,23.28,-30.28,0.94,23.28,ESP-Q,52.5383,2.4571,2.515,2.256799828178694,103.77863651732882,0.0,0.0,14.3,19.34,0,73.19587628865979,,0.10662020905923345,0,0,5.0,431,-12.104332723381784,False,-9.159823120656974,,-0.06125231685948285,False,False,独立池,23.28,0.0,23.729219735682413,29.204606833734417,0.7,0.0,20.44,Other
000157.SZ,000157,中联重科,20001012,,主板,L,833766906.0,-11.01591187270502,未知,未知,,,7.3,12.9946,14.5724,1.0825,0.9344,6313430.7223,5160858.808,579512955.4,True,0,0,False,False,8.44,7.13,-3.452855245683939,-27.081243731193595,-13.862559241706162,False,-11.01591187270502,-3.057119871279157,-31.14,31.93,601799724.44,68.0642,,,8540159240.84,102.3444,1.5244,0,6313430.7223,579512955.4,1.0,1.5,PASS,False,0.2857142857142857,-31.14,31.93,0.94,-32.08,ESP-Q,12.9946,1.0825,1.5244,,103.77863651732882,0.0,0.0,7.3,8.44,0,65.2348224513173,,0.22020905923344947,0,0,5.0,431,-7.8580171358628945,False,-3.452855245683939,,0.02416656718042542,False,False,独立池,-32.08,0.0,22.968121992969635,26.66407113398912,0.7,0.0,18.66,Other
000158.SZ,000158,常山北明,20000724,,主板,L,658894328.8,-12.136752136752138,未知,未知,,,15.45,738.4523,780.9634,4.6583,1.5399,2469862.8339,2453323.4158,479126280.3999999,False,0,0,False,False,19.05,15.3,-8.703374777975137,-23.473945409429277,-19.055118110236226,False,-12.136752136752138,-3.057119871279157,9.86,86.78,-107016689.51,,,,-528841601.34000003,,-1.8975,0,2469862.8339,479126280.3999999,1.0,1.5,PASS,False,0.2857142857142857,9.86,86.78,0.94,9.86,|VAL-X,738.4523,4.6583,-1.8975,74.89374239350913,103.77863651732882,0.0,15.0,15.45,19.05,0,91.06529209621993,,0.18397212543554006,0,0,5.0,431,-8.978857399910012,False,-8.703374777975137,,-0.07044328238951844,False,False,独立池,9.86,0.0,23.544719524208325,34.52853153370764,1.0,15.0,19.53,Other
000159.SZ,000159,国际实业,20000926,,主板,L,201557675.49999997,8.974358974358964,未知,未知,,,7.09,89.6453,92.868,1.6533,11.5216,340806.369,340793.9615,368596882.59999996,True,1,1,False,False,7.4,6.15,-1.449275362318847,-3.271692745376964,-8.108108108108114,False,8.974358974358964,-3.057119871279157,1.09,-26.93,8357656.77,114.5891,,,94797243.4,-139.3281,0.3543,0,340806.369,368596882.59999996,1.0,1.5,PASS,False,0.2857142857142857,1.09,-26.93,0.94,0.15000000000000013,ESP-Q,89.6453,1.6533,0.3543,82.24339449541284,103.77863651732882,0.0,0.0,7.09,7.4,0,65.2348224513173,,0.778397212543554,1,1,100.0,431,12.13225371120109,True,-1.449275362318847,,-0.023377224577730216,False,False,独立池,0.15000000000000013,0.0,23.41122495987052,74.2526917273693,0.7,0.0,51.98,Tier2
000301.SZ,000301,东方盛虹,20000529,,主板,L,370478545.55,-1.1838989739542227,未知,未知,,,12.39,612.4516,66.8674,2.3582,0.3941,8191314.8757,8187468.4671,317853270.2,False,0,0,False,False,13.48,12.21,-3.840245775729645,-4.500381388253238,-7.121661721068251,False,-1.1838989739542227,-3.057119871279157,349.52,79.54,1316436824.28,91.9024,,,973637574.41,190.8329,4.1074,0,8191314.8757,317853270.2,1.0,1.5,PASS,False,0.2857142857142857,349.52,79.54,0.94,349.52,,612.4516,2.3582,4.1074,1.7522648203250173,103.77863651732882,0.0,10.0,12.39,13.48,0,65.2348224513173,,0.5644599303135889,0,1,40.0,431,1.9739957628879035,False,-3.840245775729645,,-0.01745467291224778,False,False,独立池,349.52,0.0,28.214417126986906,45.21333016079257,1.0,10.0,35.21,Other
000400.SZ,000400,许继电气,19970418,,主板,L,758229912.1999999,-0.8792048929663676,未知,未知,,,25.92,22.6203,24.6598,2.1513,1.5887,2640268.8694,2622329.6633,714004061.8000001,False,0,0,False,False,27.96,24.93,-1.6312594840667716,-17.734771573604057,-7.26037195994278,False,-0.8792048929663676,-3.057119871279157,-47.26,5.64,107363358.36,96.6835,,,2724528206.5699997,-128.3852,0.9093,0,2640268.8694,714004061.8000001,1.0,1.5,PASS,False,0.2857142857142857,-47.26,5.64,0.94,-48.199999999999996,ESP-Q,22.6203,2.1513,0.9093,,103.77863651732882,0.0,0.0,25.92,27.96,0,65.2348224513173,,0.5735191637630662,0,1,40.0,431,2.2786898438757586,False,-1.6312594840667716,,-0.023848513192263887,False,False,独立池,-48.199999999999996,0.0,22.74650176875486,44.11974708914616,0.7,0.0,30.88,Other
000402.SZ,000402,金融街,19960626,,主板,L,297666070.00000006,5.128205128205132,未知,未知,,,2.93,,,0.4411,1.9732,875756.4628,875675.6065,250432425.20000002,True,3,0,False,False,3.49,2.58,-4.6511627906976605,1.7730496453900901,-17.76504297994269,False,5.128205128205132,-3.057119871279157,181.59,48.7,316148534.96,91.6353,,,-6908054506.38,-143.4915,1.7529,0,875756.4628,250432425.20000002,1.0,1.5,PASS,False,0.2857142857142857,181.59,48.7,0.94,181.59,ESP-Q,,0.4411,1.7529,,103.77863651732882,0.0,0.0,2.93,3.49,0,65.2348224513173,,0.7128919860627178,1,1,100.0,431,8.286099865047259,True,-4.6511627906976605,,0.014739787604291317,False,False,独立池,181.59,0.0,25.90568981604477,74.75158469860415,0.7,0.0,52.33,Tier2
000404.SZ,000404,长虹华意,19960619,,主板,L,381608198.04999995,24.15094339622641,未知,未知,,,9.73,13.6872,13.2842,1.5334,8.3519,677204.0876,674024.5843,453070984.4,True,0,0,False,False,10.01,7.67,15.845070422535201,36.51452282157675,-1.3986013986014068,False,24.15094339622641,-3.057119871279157,46.74,0.48,121595287.13,105.3916,,,1082829534.09,74.1674,2.6377,0,677204.0876,453070984.4,1.0,1.5,PASS,False,0.2857142857142857,46.74,0.48,0.94,46.74,ESP-Q,13.6872,1.5334,2.6377,0.29283697047496793,103.77863651732882,10.0,0.0,9.73,10.01,0,65.2348224513173,,0.9205574912891986,1,1,100.0,431,27.308838133068537,True,15.845070422535201,OVERHEAT,0.026428659981337935,True,True,独立池,46.74,0.0,24.051751401940393,74.38079701578327,0.7,0.0,62.07,Tier2
000408.SZ,000408,藏格矿业,19960628,,主板,L,1327847701.2000003,-9.56511681702521,未知,未知,,,80.96,32.9719,27.1476,8.3051,0.792,12701933.8484,12701800.2644,1337174231.4,False,0,0,False,False,92.88,77.48,-6.594194242026042,-6.4712918660287055,-15.816106804478892,False,-9.56511681702521,-3.057119871279157,110.14,58.28,1576034744.32,100.1461,,,10172037036.39,-4.9009,9.2881,0,12701933.8484,1337174231.4,1.0,1.5,PASS,False,0.2857142857142857,110.14,58.28,0.94,110.14,ESP-Q,32.9719,8.3051,9.2881,0.29936353731614307,103.77863651732882,0.0,0.0,80.96,92.88,0,33.67697594501718,CAT-0,0.2710801393728223,0,0,5.0,431,-6.407222080183084,False,-6.594194242026042,,-0.01592454499294414,False,False,独立池,110.14,0.0,24.923384293703226,17.5877696422458,0.35,0.0,6.16,Other
000410.SZ,000410,沈阳机床,19960718,,主板,L,194073982.79999998,-13.92215568862275,未知,未知,,,5.8,,,3.6785,1.0844,1536462.3452,1143190.6331,177055610.0,True,0,0,False,False,6.89,5.74,-4.958677685950407,-23.638778220451528,-16.54571843251088,False,-13.92215568862275,-3.057119871279157,-5.51,48.69,-38419143.32,,,,-277022481.3,,-0.807,0,1536462.3452,177055610.0,1.0,1.5,PASS,False,0.2857142857142857,-5.51,48.69,0.94,-6.449999999999999,,,3.6785,-0.807,,103.77863651732882,0.0,0.0,5.8,6.89,0,83.73424971363116,,0.13240418118466898,0,0,5.0,431,-10.764260951780624,False,-4.958677685950407,,-0.004740986378376837,False,False,独立池,-6.449999999999999,0.0,23.32048715094884,32.28437234427911,1.0,0.0,32.28,Other
