ts_code,symbol,name,list_date,delist_date,market,list_status,avg_amount_20d,pct_20d,l2_name,l1_name,l2_code,l1_code,close,pe,pe_ttm,pb,turnover_rate,total_mv,circ_mv,avg_amount_5d,vol_confirm,limit_20d,limit_10d,is_lock,is_breakout,high_20d,low_20d,pct_5d,pct_60d,drawdown_20d,has_crash_veto,pct_20d_n,market_med_20d,q0_dt_yoy,q1_dt_yoy,q0_profit_dedt,q0_dt_profit_ratio,q0_net_income,ttm_net_income,ttm_profit_dedt,ttm_ocf_ratio,roe,reduce_deduct,total_mv_n,avg_amt_5d_n,l1_leader,l1_score,l1_flag,itf_adj,l2_pe_mkt_pct,q0_dt_yoy_n,q1_dt_yoy_n,ind_med,esp_raw,l2_flags,pe_n,pb_n,roe_n,peg_n,pe_mean,val_bonus,val_penalty,close_n,high_20d_n,vol_shrink,reduce_penalty,cat_score,cat_flag,mom_rank,l4_mom_ok,l4_rel_ok,l4_score,ind_mom_cnt,alpha_excess,alpha_flag,pct_5d_n,l4_flag,big_ratio,chasing_high,overheat_flag,z_group,esp_raw_w,low_base_growth_flag,esp_z,esp_score,egs_base,mult,deduct,final_score,tier,downgrade_reasons,score_penalty_reasons,entry_flag,cninfo_flag,run_date
002683.SZ,002683,广东宏大,20120612,,主板,L,247751961.9,14.715261958997727,化学制品,化工,801034.SI,220000,25.18,26.728,22.0188,3.0199,1.8048,1913685.6579,1662849.9135,281938671.20000005,True,0,0,False,False,27.65,21.44,-0.07936507936507908,31.009365244536944,-8.933092224231466,False,14.715261958997727,10.503282275711157,25.41,30.35,379874539.09,92.0026,,,1587195352.37,16.4376,6.4202,0,1913685.6579,281938671.20000005,1.0,1.5,PASS,False,0.30952380952380953,25.41,30.35,-0.645,26.7,,26.728,3.0199,6.4202,1.0518693427784338,50.16504,0.0,0.0,25.18,27.65,False,0,50.0,,0.7307692307692307,1,1,100.0,8,7.692093218849072,True,-0.07936507936507908,,-0.02449309363958814,False,False,化学制品,26.7,False,0.15853488674725827,50.0,75.0,1.0,0.0,75.0,Tier1,,,可直接观察,回测跳过,20241031
000700.SZ,000700,模塑科技,19970228,,主板,L,240821083.00000003,13.1621187800963,汽车零部件,汽车,801093.SI,280000,7.05,14.4109,11.2522,1.7386,5.9945,647200.8492,647200.8492,305453423.8,True,0,0,False,False,7.48,6.02,5.8558558558558405,20.102214650766605,-5.74866310160429,False,13.1621187800963,10.503282275711157,51.47,35.83,327474253.41,91.4168,,,1285846418.04,150.8367,10.0207,0,647200.8492,305453423.8,1.0,1.5,PASS,False,0.5,51.47,35.83,19.82,51.47,,14.4109,1.7386,10.0207,0.27998639984456963,209.52689491525425,10.0,0.0,7.05,7.48,False,0,50.0,,0.6101694915254238,0,1,55.0,18,2.8705235828407236,False,5.8558558558558405,,0.013033672169480221,False,False,汽车零部件,51.47,False,0.25596367154725597,50.0,52.5,1.0,0.0,62.5,Tier1,,,可直接观察,回测跳过,20241031
603662.SH,603662,柯力传感,20190806,,主板,L,635570662.15,13.708856464200881,通用机械,机械设备,801072.SI,640000,33.51,30.2096,32.6024,3.6216,7.4639,943840.7365,941060.8877,452135007.20000005,True,0,0,False,False,37.8,28.0,0.6004202942059278,46.9736842105263,-11.349206349206353,False,13.708856464200881,10.503282275711157,5.73,21.29,99988929.32,85.5851,,,466107657.03,49.8412,4.5221,0,943840.7365,452135007.20000005,1.0,1.5,PASS,False,0.6190476190476191,5.73,21.29,-3.81,13.350000000000001,,30.2096,3.6216,4.5221,5.2721815008726,78.07908695652173,10.0,0.0,33.51,37.8,True,0,50.0,,0.4375,0,1,55.0,10,-1.9039640486196312,False,0.6004202942059278,,-0.015140211877416617,False,False,通用机械,13.350000000000001,False,-0.10879870172299101,32.0,48.9,1.0,0.0,58.9,Tier1,,,可直接观察,回测跳过,20241031
600999.SH,600999,招商证券,20091117,,主板,L,1903136975.75,8.885116015846052,证券,非银金融,801193.SI,490000,19.24,19.092,17.5906,1.5077,1.0878,16732117.5747,14279938.1433,937851945.6,True,2,0,False,False,23.52,16.53,-2.7300303336703857,29.30107526881718,-18.19727891156463,False,8.885116015846052,10.503282275711157,1.04,-3.86,4750060586.88,100.0498,,,22012180067.670002,350.8073,3.8534,0,16732117.5747,937851945.6,1.0,1.5,PASS,False,0.4523809523809524,1.04,-3.86,-16.055,0.52,,19.092,1.5077,3.8534,18.357692307692307,72.53916666666666,10.0,0.0,19.24,23.52,True,0,50.0,,0.7674418604651163,1,0,55.0,13,4.046406338426701,False,-2.7300303336703857,,-0.018065783390073253,False,False,证券,0.52,False,-0.03373295368618774,32.0,48.9,1.0,0.0,58.9,Tier1,,,可直接观察,回测跳过,20241031
002793.SZ,002793,罗欣药业,20160415,,主板,L,154834742.6,13.022113022113002,化学制药,医药生物,801151.SI,370000,4.6,,,2.3777,1.7029,500290.7036,499531.9142,167760753.60000002,True,1,0,False,False,5.04,3.95,-1.4989293361884481,12.745098039215685,-8.730158730158733,False,13.022113022113002,10.503282275711157,26.75,59.54,-107731739.47,,,,-1036489966.3399999,,-3.7329,0,500290.7036,167760753.60000002,1.0,1.5,PASS,False,0.2857142857142857,26.75,59.54,9.765,26.75,,,2.3777,-3.7329,,48.294443478260874,0.0,0.0,4.6,5.04,False,0,50.0,,0.9565217391304348,1,0,65.0,7,9.034017784017777,True,-1.4989293361884481,,-0.08450283102539408,False,False,化学制药,26.75,False,0.7259892231082989,50.0,57.5,1.0,0.0,57.5,Tier1,,,资金流背离,回测跳过,20241031
000532.SZ,000532,华金资本,19940103,,主板,L,336788796.05,13.745173745173744,多元金融,非银金融,801191.SI,490000,14.73,68.6129,77.7957,3.7201,6.3214,507755.3848,506048.7759,388303992.99999994,True,1,0,False,False,15.47,12.33,3.5137034434293835,18.2182985553772,-4.783451842275377,False,13.745173745173744,10.503282275711157,31.03,695.38,26348178.76,87.8588,,,230663551.60000002,163.4032,2.2133,0,507755.3848,388303992.99999994,1.0,1.5,PASS,False,0.21428571428571427,31.03,695.38,6.66,31.03,,68.6129,3.7201,2.2133,2.2111795037060906,83.22244736842106,0.0,0.0,14.73,15.47,False,0,50.0,,0.5263157894736842,0,1,55.0,6,0.0,False,3.5137034434293835,,-0.00622321734181601,False,False,多元金融,31.03,False,0.23558435057984964,50.0,52.5,1.0,0.0,52.5,Tier1,,,可直接观察,回测跳过,20241031
002510.SZ,002510,天汽模,20101125,,主板,L,223007812.6,13.300492610837434,汽车零部件,汽车,801093.SI,280000,4.6,51.824,50.2441,2.0515,6.9783,433348.8047,428614.5942,276859681.0,True,0,0,False,False,4.77,3.96,3.8374717832957206,21.37203166226911,-3.563941299790352,False,13.300492610837434,10.503282275711157,141.31,734.17,85238404.2,82.8022,,,199569357.49,160.8472,4.7938,0,433348.8047,276859681.0,1.0,1.5,PASS,False,0.5,141.31,734.17,19.82,141.31,,51.824,2.0515,4.7938,0.36673979194678363,209.52689491525425,0.0,0.0,4.6,4.77,False,0,50.0,,0.6271186440677966,0,1,55.0,18,3.008897413581858,False,3.8374717832957206,,-0.0026635152267923284,False,False,汽车零部件,141.31,False,0.7427325184611894,50.0,52.5,1.0,0.0,52.5,Tier1,,,可直接观察,回测跳过,20241031
002138.SZ,002138,顺络电子,20070613,,主板,L,556734669.0000001,13.154875717017212,元件,电子,801083.SI,270000,29.59,37.2488,30.31,3.8664,2.0344,2385896.0095,2238439.1061,530929755.6,True,0,0,False,False,31.03,25.3,4.190140845070434,11.660377358490571,-4.640670319046092,False,13.154875717017212,10.503282275711157,49.53,156.73,347945564.93,94.5487,,,1544168738.72,126.3485,6.1959,0,2385896.0095,530929755.6,1.0,1.5,PASS,False,0.5952380952380952,49.53,156.73,14.059999999999999,49.53,,37.2488,3.8664,6.1959,0.7520452251160913,40.866353333333336,0.0,0.0,29.59,31.03,False,0,50.0,,0.4375,0,1,55.0,5,-2.4428131546083467,False,4.190140845070434,,-0.013840945740167225,False,False,元件,49.53,False,0.09952785001613934,50.0,52.5,1.0,0.0,52.5,Tier1,,,可直接观察,回测跳过,20241031
600835.SH,600835,上海机电,19940224,,主板,L,443749517.65,45.67233384853171,专用设备,机械设备,801074.SI,640000,18.85,19.2802,21.0689,1.4456,6.8963,1927863.5956,1520260.6055,842043855.1999999,True,1,1,False,False,19.13,12.7,13.897280966767367,62.360034453057736,-1.463669628855191,False,45.67233384853171,10.503282275711157,-1.18,0.75,502566876.49,95.5867,,,2371108315.1,85.0341,3.8931,0,1927863.5956,842043855.1999999,1.0,1.5,PASS,False,0.35714285714285715,-1.18,0.75,2.75,-3.9299999999999997,,19.2802,1.4456,3.8931,,49.250080000000004,10.0,0.0,18.85,19.13,False,0,50.0,,0.875,1,1,100.0,8,29.958751171366345,True,13.897280966767367,OVERHEAT,0.03273195449614487,True,True,专用设备,-3.9299999999999997,False,0.17996537093958342,50.0,75.0,1.0,0.0,85.0,Tier2,chasing_high|overheat|esp_raw_non_positive,,追高风险，周一确认,未检查,20241031
000672.SZ,000672,上峰水泥,19961218,,主板,L,179185012.15000004,21.763085399449047,水泥制造,建筑材料,801711.SI,610000,8.84,11.5137,19.1216,0.9831,2.6129,856945.5778,856945.5778,265360155.8,True,1,1,False,False,8.91,7.02,9.135802469135811,37.054263565891475,-0.7856341189674598,False,21.763085399449047,10.503282275711157,-45.2,-86.2,211285360.91,123.6941,,,1431329648.3600001,233.5753,1.9616,0,856945.5778,265360155.8,1.0,1.5,PASS,False,0.047619047619047616,-45.2,-86.2,-50.545,-22.6,,11.5137,0.9831,1.9616,,142.53348333333332,10.0,0.0,8.84,8.91,False,0,50.0,,0.875,1,1,100.0,3,3.764064077398359,False,9.135802469135811,OVERHEAT,-0.013796306122215185,True,True,水泥制造,-22.6,False,0.40000690696186536,50.0,75.0,1.0,0.0,85.0,Tier2,chasing_high|overheat|esp_raw_non_positive,,追高风险，周一确认,未检查,20241031
