ts_code,symbol,name,list_date,delist_date,market,list_status,avg_amount_20d,pct_20d,l2_name,l1_name,l2_code,l1_code,close,pe,pe_ttm,pb,turnover_rate,total_mv,circ_mv,avg_amount_5d,vol_confirm,limit_20d,limit_10d,is_lock,is_breakout,high_20d,low_20d,pct_5d,pct_60d,drawdown_20d,has_crash_veto,pct_20d_n,market_med_20d,q0_dt_yoy,q1_dt_yoy,q0_profit_dedt,q0_dt_profit_ratio,q0_net_income,ttm_net_income,ttm_profit_dedt,ttm_ocf_ratio,roe,reduce_deduct,total_mv_n,avg_amt_5d_n,l1_leader,l1_score,l1_flag,itf_adj,l2_pe_mkt_pct,q0_dt_yoy_n,q1_dt_yoy_n,ind_med,esp_raw,l2_flags,pe_n,pb_n,roe_n,peg_n,pe_mean,val_bonus,val_penalty,close_n,high_20d_n,vol_shrink,reduce_penalty,cat_score,cat_flag,mom_rank,l4_mom_ok,l4_rel_ok,l4_score,ind_mom_cnt,alpha_excess,alpha_flag,pct_5d_n,l4_flag,big_ratio,chasing_high,overheat_flag,z_group,esp_raw_w,esp_z,esp_score,egs_base,mult,deduct,final_score,tier,entry_flag,cninfo_flag,run_date
603259.SH,603259,药明康德,20180508,,主板,L,2638343487.0999994,33.63961204696273,医疗服务,医药生物,801156.SI,370000,52.36,15.871,17.8672,2.7866,5.9779,15246850.8349,13220120.1135,5221583486.399999,True,2,2,True,False,52.36,36.86,23.2,37.716991057338234,0.0,False,33.63961204696273,21.712566353077214,-8.33,7.3,4413927157.98,104.1064,,,23905309871.05,97.7915,7.7203,0,15246850.8349,5221583486.399999,1.0,1.5,PASS,False,0.6458333333333334,-8.33,7.3,-24.34,-4.165,,15.871,2.7866,7.7203,,61.886833333333335,10.0,0.0,52.36,52.36,False,0,50.0,,0.7142857142857143,1,1,100.0,3,2.1334081832906655,False,23.2,LOCK|OVERHEAT,0.010391064379556877,True,True,医疗服务,-4.165,0.012953031368857719,50.0,75.0,1.0,0.0,85.0,Tier2,追高风险，周一确认,未检查,20240930
600737.SH,600737,中粮糖业,19960731,,主板,L,267368489.3,24.484848484848488,农产品加工,农林牧渔,801012.SI,110000,10.27,10.5946,10.1354,2.022,4.5716,2196597.1302,2196597.1302,510763148.4,True,0,0,False,False,10.34,7.93,14.876957494407161,5.549845837615619,-0.6769825918762074,False,24.484848484848488,21.712566353077214,16.85,44.91,815201848.61,94.5159,,,4641631633.45,300.3885,7.6782,0,2196597.1302,510763148.4,1.0,1.5,PASS,False,0.9375,16.85,44.91,-18.39,8.425,,10.5946,2.022,7.6782,0.6287596439169139,85.80175,10.0,0.0,10.27,10.34,False,0,50.0,,1.0,1,1,100.0,1,3.6919356430757055,False,14.876957494407161,OVERHEAT,-0.026114980060132385,True,True,农产品加工,8.425,0.7071067811865475,50.0,75.0,1.0,0.0,85.0,Tier2,追高风险，周一确认,未检查,20240930
600030.SH,600030,中信证券,20030106,,主板,L,2753865230.8500004,41.005702436495596,证券,非银金融,801193.SI,490000,27.2,20.4416,21.2341,1.6224,3.2433,40311887.3749,33120218.6493,7261048929.0,True,2,2,True,False,27.2,18.72,30.643611911623438,52.7231892195396,0.0,False,41.005702436495596,21.712566353077214,-5.62,,10527482059.69,99.6,,,46099518334.21,266.5602,3.8568,0,40311887.3749,7261048929.0,1.0,1.5,PASS,False,0.6875,-5.62,,-16.055,-2.81,,20.4416,1.6224,3.8568,,72.98188863636364,10.0,0.0,27.2,27.2,False,0,50.0,,0.8444444444444444,1,1,100.0,14,6.617213227862507,True,30.643611911623438,LOCK|OVERHEAT,0.02595588199972693,True,True,证券,-2.81,-0.11188285487694517,32.0,71.4,1.0,0.0,81.4,Tier2,追高风险，周一确认,未检查,20240930
601688.SH,601688,华泰证券,20100226,,主板,L,1287647504.1499999,39.90461049284579,证券,非银金融,801193.SI,490000,17.6,12.4606,13.8089,1.0292,5.1445,15888052.0146,12838022.0707,3501035975.8,True,1,1,False,False,17.6,12.34,28.467153284671554,43.790849673202615,0.0,False,39.90461049284579,21.712566353077214,-25.06,-29.15,5258282874.63,99.0129,,,30148378004.37,658.3338,2.957,0,15888052.0146,3501035975.8,1.0,1.5,PASS,False,0.6875,-25.06,-29.15,-16.055,-12.53,,12.4606,1.0292,2.957,,72.98188863636364,10.0,0.0,17.6,17.6,False,0,50.0,,0.7777777777777778,1,1,100.0,14,5.516121284212701,True,28.467153284671554,OVERHEAT,0.0254941083210125,True,True,证券,-12.53,-0.2988029905599817,32.0,71.4,1.0,0.0,81.4,Tier2,追高风险，周一确认,未检查,20240930
000661.SZ,000661,长春高新,19961218,,主板,L,502091758.95000005,33.49125364431489,生物制品,医药生物,801152.SI,370000,109.89,9.7535,10.8039,2.0385,3.8071,4420775.6781,4376684.3156,1139252304.6,True,2,2,True,False,109.89,77.5,32.00000000000001,21.371769383697803,0.0,False,33.49125364431489,21.712566353077214,-19.72,-0.86,1737171598.94,101.0158,,,10715752355.43,91.0744,7.817,0,4420775.6781,1139252304.6,1.0,1.5,PASS,False,0.7291666666666666,-19.72,-0.86,-0.06,-9.86,,9.7535,2.0385,7.817,,47.629,10.0,0.0,109.89,109.89,False,0,50.0,,0.8571428571428571,1,1,100.0,3,14.645865455861017,True,32.00000000000001,LOCK|OVERHEAT,0.016810486752449224,True,True,生物制品,-9.86,-0.309149986214572,32.0,71.4,1.0,0.0,81.4,Tier2,追高风险，周一确认,未检查,20240930
000933.SZ,000933,神火股份,19990831,,主板,L,693974395.6,33.42192691029899,工业金属,有色金属,801055.SI,240000,20.08,7.6497,8.2885,2.2151,3.4373,4517414.4853,4504323.4698,1205582560.2,True,0,0,False,False,20.08,13.04,24.720496894409916,-4.517356157869723,0.0,False,33.42192691029899,21.712566353077214,-21.35,-34.24,2156547016.43,94.4159,,,13037446995.53,117.9876,11.3573,0,4517414.4853,1205582560.2,1.0,1.5,PASS,False,0.22916666666666666,-21.35,-34.24,19.465,-40.815,,7.6497,2.2151,11.3573,,19.037564705882353,10.0,0.0,20.08,20.08,False,0,50.0,,0.9473684210526315,1,1,100.0,6,10.988152075861922,True,24.720496894409916,OVERHEAT,0.03359463895098315,True,True,工业金属,-40.815,-0.193830578714567,32.0,71.4,1.0,0.0,81.4,Tier2,追高风险，周一确认,未检查,20240930
000786.SZ,000786,北新建材,19970606,,主板,L,379491534.09999996,27.631578947368407,其他建材,建筑材料,801713.SI,610000,32.98,15.8116,14.5018,2.3011,2.2186,5571996.8629,5383816.9999,715588824.4000001,True,0,0,False,False,33.66,23.03,25.97402597402596,17.11647727272727,-2.020202020202022,False,27.631578947368407,21.712566353077214,16.99,40.68,2158895740.06,97.5149,,,9153091761.9,82.5288,9.3062,0,5571996.8629,715588824.4000001,1.0,1.5,PASS,False,0.1875,16.99,40.68,-27.37,8.495,,15.8116,2.3011,9.3062,0.9306415538552091,58.99928,10.0,0.0,32.98,33.66,False,0,50.0,,0.8,1,1,100.0,2,1.1178174794785,False,25.97402597402596,OVERHEAT,0.0040299261814875555,True,True,其他建材,8.495,-0.42417881932541224,32.0,71.4,1.0,0.0,81.4,Tier2,追高风险，周一确认,未检查,20240930
002049.SZ,002049,紫光国微,20050606,,主板,L,657983532.85,31.029411764705884,半导体,电子,801081.SI,270000,62.37,20.9392,28.2464,4.5524,6.3642,5299091.0107,5298156.3962,1780613926.8,True,2,2,False,False,62.37,44.5,30.91939546599496,25.41725316710235,0.0,False,31.029411764705884,21.712566353077214,-52.83,-58.34,625532585.86,84.8154,,,5165385137.79,80.3077,6.2847,0,5299091.0107,1780613926.8,1.0,1.5,PASS,False,0.9791666666666666,-52.83,-58.34,21.56,-74.39,,20.9392,4.5524,6.2847,,155.07650714285714,10.0,0.0,62.37,62.37,False,0,50.0,,1.0,1,1,100.0,6,12.615626279231453,True,30.91939546599496,OVERHEAT,0.015552418169773638,True,True,半导体,-74.39,-0.6688557120761738,22.0,69.4,1.0,0.0,79.4,Tier2,追高风险，周一确认,未检查,20240930
600872.SH,600872,中炬高新,19950124,,主板,L,281819898.55,32.783153101878185,未知,未知,,,23.33,10.7679,5.2363,3.9306,6.9051,1827257.7939,1798714.8874,612562947.5999999,True,1,1,False,False,23.49,16.08,30.62709966405375,8.916900093370671,-0.6811409110259681,False,32.783153101878185,21.712566353077214,14.53,63.91,339398966.95,97.0358,,,1562899281.71,135.1895,7.4788,0,1827257.7939,612562947.5999999,1.0,1.5,PASS,False,0.3958333333333333,14.53,63.91,-5.199999999999999,24.929999999999996,,10.7679,3.9306,7.4788,0.7410805230557467,37.80841220472441,10.0,0.0,23.33,23.49,False,0,50.0,,0.8657243816254417,1,1,100.0,85,10.334173510041445,True,30.62709966405375,OVERHEAT,0.008876246343253617,True,True,独立池,24.929999999999996,0.0,18.084149165302392,68.61682983306048,1.0,0.0,78.62,Tier2,追高风险，周一确认,未检查,20240930
002590.SZ,002590,万安科技,20110610,,主板,L,228021547.50000003,35.48109965635737,汽车零部件,汽车,801093.SI,280000,15.77,25.615,34.2212,2.9602,12.4757,818545.7562,718408.0887,589988596.0000001,True,1,1,False,False,15.8,10.75,25.357710651828302,26.972624798711742,-0.1898734177215311,False,35.48109965635737,21.712566353077214,557.4,279.32,71950637.19,80.9911,,,204795324.10000002,88.9169,3.8386,0,818545.7562,589988596.0000001,1.0,1.5,PASS,False,0.6041666666666666,557.4,279.32,19.82,557.4,,25.615,2.9602,3.8386,0.04595443128812343,335.4249565217391,0.0,0.0,15.77,15.8,False,0,50.0,,0.8518518518518519,1,1,100.0,9,10.946938165674158,True,25.357710651828302,OVERHEAT,0.02023119604119153,True,True,汽车零部件,557.4,1.1031996338481904,68.0,78.6,1.0,0.0,78.6,Tier2,追高风险，周一确认,未检查,20240930
