ts_code,symbol,name,list_date,delist_date,market,list_status,avg_amount_20d,pct_20d,l2_name,l1_name,l2_code,l1_code,close,pe,pe_ttm,pb,turnover_rate,total_mv,circ_mv,avg_amount_5d,vol_confirm,limit_20d,limit_10d,is_lock,is_breakout,high_20d,low_20d,pct_5d,pct_60d,drawdown_20d,has_crash_veto,pct_20d_n,market_med_20d,q0_dt_yoy,q1_dt_yoy,q0_profit_dedt,q0_dt_profit_ratio,q0_net_income,ttm_net_income,ttm_profit_dedt,ttm_ocf_ratio,roe,reduce_deduct,total_mv_n,avg_amt_5d_n,l1_leader,l1_score,l1_flag,itf_adj,l2_pe_mkt_pct,q0_dt_yoy_n,q1_dt_yoy_n,ind_med,esp_raw,l2_flags,pe_n,pb_n,roe_n,peg_n,pe_mean,val_bonus,val_penalty,close_n,high_20d_n,vol_shrink,reduce_penalty,cat_score,cat_flag,mom_rank,l4_mom_ok,l4_rel_ok,l4_score,ind_mom_cnt,alpha_excess,alpha_flag,pct_5d_n,l4_flag,big_ratio,chasing_high,overheat_flag,z_group,esp_raw_w,esp_z,esp_score,egs_base,mult,deduct,final_score,tier,entry_flag,cninfo_flag,run_date
601059.SH,601059,信达证券,20230201,,主板,L,917762402.8999999,14.992721979621537,证券,非银金融,801193.SI,490000,15.8,34.9307,40.4745,2.8092,11.7838,5123940.0,1092728.0,1265427853.6000001,True,0,0,False,False,17.2,13.25,-1.2499999999999956,6.254203093476818,-8.139534883720923,False,14.992721979621537,3.4552845528455167,,-19.08,,,,,1479225679.21,,,0,5123940.0,1265427853.6000001,1.0,1.5,PASS,False,0.4,,-19.08,,0.0,DATA-INC,34.9307,2.8092,,,73.44996279069767,0.0,0.0,15.8,17.2,False,0,50.0,,0.9777777777777777,1,1,100.0,14,14.992721979621537,True,-1.2499999999999956,,-0.01044672748077476,False,False,证券,0.0,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,可直接观察,回测跳过,20250228
600814.SH,600814,杭州解百,19940114,,主板,L,263148888.09999993,14.819944598337953,一般零售,商业贸易,801203.SI,450000,8.29,23.4169,24.6933,1.6864,6.0926,609402.5407,604748.9907,372262153.1999999,True,2,1,False,False,9.71,6.98,-2.927400468384078,15.299026425591089,-14.624098867147284,False,14.819944598337953,3.4552845528455167,,-12.12,,,,,529904129.68,,,0,609402.5407,372262153.1999999,1.0,1.5,PASS,False,0.3333333333333333,,-12.12,,0.0,DATA-INC,23.4169,1.6864,,,66.19145294117646,0.0,0.0,8.29,9.71,False,0,50.0,,0.7727272727272727,1,1,100.0,7,13.427889549368022,True,-2.927400468384078,,0.00884983946258082,False,False,一般零售,0.0,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,可直接观察,回测跳过,20250228
603270.SH,603270,金帝股份,20230901,,主板,L,282349267.8000001,14.454976303317512,通用机械,机械设备,801072.SI,640000,24.15,39.9497,57.9681,2.4893,19.1604,529142.6008,170780.7508,280982851.99999994,True,3,1,False,True,27.69,20.31,-1.5491235222176991,20.448877805486276,-12.784398699891664,False,14.454976303317512,3.4552845528455167,,-29.22,,,,,145828953.9,,,0,529142.6008,280982851.99999994,1.0,1.5,PASS,False,0.5666666666666667,,-29.22,,0.0,DATA-INC,39.9497,2.4893,,,71.5113172413793,0.0,0.0,24.15,27.69,False,0,50.0,,0.8055555555555556,1,1,100.0,11,6.835213683554896,True,-1.5491235222176991,突破型,-0.0064962330083929805,False,False,通用机械,0.0,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,可直接观察,回测跳过,20250228
600503.SH,600503,华丽家族,20020709,,主板,L,243496686.24999997,14.403292181069949,房地产开发,房地产,801181.SI,430000,2.78,76.8347,99.7135,1.2235,4.013,445436.62,445436.62,218589060.20000002,True,1,0,False,False,3.2,2.38,-5.442176870748305,14.876033057851235,-13.125000000000009,False,14.403292181069949,3.4552845528455167,,-149.9,,,,,10650113.82,,,0,445436.62,218589060.20000002,1.0,1.5,PASS,False,0.35,,-149.9,,0.0,DATA-INC,76.8347,1.2235,,,31.706304999999997,0.0,0.0,2.78,3.2,False,0,50.0,,0.7916666666666666,1,1,100.0,8,9.262344349187412,True,-5.442176870748305,,-0.015361839243006948,False,False,房地产开发,0.0,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,可直接观察,回测跳过,20250228
600868.SH,600868,梅雁吉祥,19940912,,主板,L,409893871.6499999,14.28571428571428,电力,公用事业,801161.SI,410000,3.04,,,2.5524,9.3626,577037.1984,577037.1984,350429812.20000005,True,2,1,False,False,3.49,2.55,-0.6535947712418277,28.270042194092817,-12.89398280802293,False,14.28571428571428,3.4552845528455167,,-56.36,,,,,15703587.16,,,0,577037.1984,350429812.20000005,1.0,1.5,PASS,False,0.1,,-56.36,,0.0,DATA-INC,,2.5524,,,175.957624,0.0,0.0,3.04,3.49,False,0,50.0,,1.0,1,1,100.0,8,11.493836113125443,True,-0.6535947712418277,,0.0002815114146672078,False,False,电力,0.0,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,可直接观察,回测跳过,20250228
600552.SH,600552,凯盛科技,20021108,,主板,L,554279261.0500001,14.27304964539009,光学光电子,电子,801084.SI,270000,12.89,113.5913,99.0233,2.9401,5.3337,1217598.2864,1217598.2864,711305358.1999999,True,0,0,False,False,13.63,11.01,0.7031250000000044,5.224489795918363,-5.4292002934702825,False,14.27304964539009,3.4552845528455167,,-94.74,,,,,-60352261.37,,,0,1217598.2864,711305358.1999999,1.0,1.5,PASS,False,0.8166666666666667,,-94.74,,0.0,DATA-INC,113.5913,2.9401,,,195.72608571428572,0.0,0.0,12.89,13.63,False,0,50.0,,0.8214285714285714,1,1,100.0,9,9.34011493304363,True,0.7031250000000044,,-0.0007491578897630375,False,False,光学光电子,0.0,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,可直接观察,回测跳过,20250228
002397.SZ,002397,梦洁股份,20100429,,主板,L,169638250.39999998,14.197530864197528,服装家纺,纺织服装,801132.SI,350000,3.7,123.4392,235.2374,2.3367,4.6694,276679.1339,217505.3136,119745066.39999998,True,2,0,False,False,4.03,3.01,-2.116402116402105,16.35220125786163,-8.188585607940446,False,14.197530864197528,3.4552845528455167,,-53.91,,,,,33074933.4,,,0,276679.1339,119745066.39999998,1.0,1.5,PASS,False,0.05,,-53.91,,0.0,DATA-INC,123.4392,2.3367,,,82.14059999999999,0.0,0.0,3.7,4.03,True,0,50.0,,1.0,1,1,100.0,3,15.629511771118777,True,-2.116402116402105,,-0.010800529057315593,False,False,服装家纺,0.0,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,可直接观察,回测跳过,20250228
601231.SH,601231,环旭电子,20120220,,主板,L,639578080.35,14.068441064638781,电子制造,电子,801085.SI,270000,18.0,20.2429,23.8611,2.304,1.7968,3943001.6388,3943001.6388,730385816.4000001,True,1,0,False,False,20.17,15.29,-4.458598726114649,29.217516152189525,-10.758552305404068,False,14.068441064638781,3.4552845528455167,,-17.28,,,,,1942818861.59,,,0,3943001.6388,730385816.4000001,1.0,1.5,PASS,False,0.5,,-17.28,,0.0,DATA-INC,20.2429,2.304,,,68.61145,0.0,0.0,18.0,20.17,False,0,50.0,,0.92,1,1,100.0,8,7.673688041478299,True,-4.458598726114649,,-0.013737301009796426,False,False,电子制造,0.0,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,可直接观察,回测跳过,20250228
002681.SZ,002681,奋达科技,20120605,,主板,L,2262326526.1000004,13.924050632911378,电子制造,电子,801085.SI,270000,8.1,327.51,438.0429,5.9188,13.6716,1462378.7596,1250181.8834,1933630186.6000001,True,1,1,False,False,9.57,6.69,-9.49720670391061,37.98977853492333,-15.36050156739812,False,13.924050632911378,3.4552845528455167,,-9.25,,,,,207484376.1,,,0,1462378.7596,1933630186.6000001,1.0,1.5,PASS,False,0.5,,-9.25,,0.0,DATA-INC,327.51,5.9188,,,68.61145,0.0,0.0,8.1,9.57,False,0,50.0,,0.88,1,1,100.0,8,7.529297609750896,True,-9.49720670391061,,-0.04099494825846225,False,False,电子制造,0.0,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,可直接观察,回测跳过,20250228
002225.SZ,002225,濮耐股份,20080425,,主板,L,205370696.54999998,13.523809523809515,其他建材,建筑材料,801713.SI,610000,5.96,24.3123,36.9565,1.794,12.879,602209.2633,492024.3223,328188166.4,True,1,1,False,False,6.16,5.01,1.1884550084889645,42.243436754176585,-3.2467532467532534,False,13.523809523809515,3.4552845528455167,,-60.32,,,,,229054065.91,,,0,602209.2633,328188166.4,1.0,1.5,PASS,False,0.9833333333333333,,-60.32,,0.0,DATA-INC,24.3123,1.794,,,142.32003333333333,0.0,0.0,5.96,6.16,False,0,50.0,,1.0,1,1,100.0,2,8.486677543854814,True,1.1884550084889645,,0.022762400859458253,False,False,其他建材,0.0,0.0,50.0,75.0,1.0,0.0,75.0,Tier1,可直接观察,回测跳过,20250228
