ts_code,symbol,name,list_date,delist_date,market,list_status,avg_amount_20d,pct_20d,l2_name,l1_name,l2_code,l1_code,close,pe,pe_ttm,pb,turnover_rate,total_mv,circ_mv,avg_amount_5d,vol_confirm,limit_20d,limit_10d,is_lock,is_breakout,high_20d,low_20d,pct_5d,pct_60d,drawdown_20d,has_crash_veto,pct_20d_n,market_med_20d,q0_dt_yoy,q1_dt_yoy,q0_profit_dedt,q0_dt_profit_ratio,q0_net_income,ttm_net_income,ttm_profit_dedt,ttm_ocf_ratio,roe,reduce_deduct,total_mv_n,avg_amt_5d_n,l1_leader,l1_score,l1_flag,itf_adj,l2_pe_mkt_pct,q0_dt_yoy_n,q1_dt_yoy_n,ind_med,esp_raw,l2_flags,pe_n,pb_n,roe_n,peg_n,pe_mean,val_bonus,val_penalty,close_n,high_20d_n,vol_shrink,reduce_penalty,cat_score,cat_flag,mom_rank,l4_mom_ok,l4_rel_ok,l4_score,ind_mom_cnt,alpha_excess,alpha_flag,pct_5d_n,l4_flag,big_ratio,chasing_high,overheat_flag,z_group,esp_raw_w,esp_z,esp_score,egs_base,mult,deduct,final_score,tier,entry_flag,cninfo_flag,run_date
601336.SH,601336,新华保险,20111216,,主板,L,1064526272.9,14.571092831962385,保险,非银金融,801194.SI,490000,58.5,6.9577,6.717,2.2855,0.7004,18249347.61,12199820.139,1344903449.0,True,0,0,False,False,61.52,49.96,0.1198014718466478,13.438045375218156,-4.908972691807545,False,14.571092831962385,3.4105700438495257,19.6,200.7,5923000000.0,100.697,,,64043000000.0,558.4968,6.6807,0,18249347.61,1344903449.0,1.0,1.5,PASS,False,0.02127659574468085,19.6,200.7,,9.8,COV-LOW,6.9577,2.2855,6.6807,0.354984693877551,8.567240000000002,10.0,0.0,58.5,61.52,False,0,50.0,,1.0,1,1,100.0,2,8.383931192364559,True,0.1198014718466478,,-0.003951421138053881,False,False,全市场,9.8,-0.06579332104446343,32.0,71.4,1.0,0.0,81.4,Tier1,可直接观察,回测跳过,20250630
601138.SH,601138,工业富联,20180608,,主板,L,2006413551.4500003,13.783927621075032,电子制造,电子,801085.SI,270000,21.38,18.288,17.4996,2.7016,0.382,42458248.6814,42455500.2717,2090499994.8,True,0,0,False,False,21.76,18.76,5.3721044849679656,6.793206793206785,-1.7463235294117752,False,13.783927621075032,3.4105700438495257,14.76,15.86,4902819000.0,93.7303,,,51583553000.0,21.9925,3.3763,0,42458248.6814,2090499994.8,1.0,1.5,PASS,False,0.40425531914893614,14.76,15.86,-0.235,15.229999999999999,,18.288,2.7016,3.3763,1.2390243902439024,65.40509285714286,10.0,0.0,21.38,21.76,False,0,50.0,,0.8235294117647058,1,1,100.0,6,5.252770351045365,True,5.3721044849679656,,0.003088285128804442,False,False,电子制造,15.229999999999999,-0.3199045295180404,32.0,71.4,1.0,0.0,81.4,Tier1,可直接观察,回测跳过,20250630
600338.SH,600338,西藏珠峰,20001227,,主板,L,178492530.89999998,13.047910295616717,工业金属,有色金属,801055.SI,240000,11.09,44.1561,26.6618,2.6553,3.3878,1013859.0763,1013859.0763,273565927.6,True,0,0,False,False,11.29,9.66,5.921680993314227,9.261083743842358,-1.7714791851195733,False,13.047910295616717,3.4105700438495257,613.0594,212.1226,125965067.2,99.9839,,,728707536.3,61.2897,3.3627,0,1013859.0763,273565927.6,1.0,1.5,PASS,False,0.06382978723404255,613.0594,212.1226,13.190000000000001,613.0594,,44.1561,2.6553,3.3627,0.07202581022328343,35.23199,0.0,0.0,11.09,11.29,False,0,50.0,,0.78125,1,1,100.0,10,4.935325206287434,False,5.921680993314227,,-0.00043386253791635233,False,False,工业金属,613.0594,1.5467396614730182,68.0,78.6,1.0,0.0,78.6,Tier1,可直接观察,回测跳过,20250630
600160.SH,600160,巨化股份,19980626,,主板,L,554343767.9499999,7.054871220604708,化学制品,化工,801034.SI,220000,28.68,39.5138,31.5006,4.3026,1.3284,7742871.7603,7742871.7603,664126011.4,True,0,0,False,False,29.13,26.15,5.518763796909498,15.366049879324217,-1.5447991761071034,False,7.054871220604708,3.4105700438495257,173.94,131.4,788870535.43,97.5375,,,4670293949.389999,47.0067,4.4429,0,7742871.7603,664126011.4,1.0,1.5,PASS,False,0.5319148936170213,173.94,131.4,9.01,173.94,,39.5138,4.3026,4.4429,0.22716913878348857,86.41759523809523,0.0,0.0,28.68,29.13,False,0,50.0,,0.7692307692307693,1,1,100.0,8,4.591487566726126,False,5.518763796909498,,0.006296470471177425,False,False,化学制品,173.94,1.826638887773189,68.0,78.6,1.0,0.0,78.6,Tier1,可直接观察,回测跳过,20250630
605319.SH,605319,无锡振华,20210607,,主板,L,170221775.65,12.925619834710723,汽车零部件,汽车,801093.SI,280000,34.16,22.6062,21.6233,3.5078,4.3289,854210.3675,729936.2875,276251291.8000001,False,0,0,False,False,39.23,30.0,-1.4994232987312617,9.839228295819913,-12.923782819270969,False,12.925619834710723,3.4105700438495257,20.98,39.32,92286174.98,97.6112,,,864518934.23,76.6063,3.8055,0,854210.3675,276251291.8000001,1.0,1.5,PASS,False,0.3191489361702128,20.98,39.32,5.955,20.98,,22.6062,3.5078,3.8055,1.0775119161105815,133.1327125,10.0,0.0,34.16,39.23,False,0,50.0,,0.8888888888888888,1,1,85.0,17,11.335755147427252,True,-1.4994232987312617,,0.00483983207754447,False,False,汽车零部件,20.98,0.183048619971891,50.0,67.5,1.0,0.0,77.5,Tier1,可直接观察,回测跳过,20250630
002355.SZ,002355,兴民智通,20100209,,主板,L,443297933.4,7.277628032345018,汽车零部件,汽车,801093.SI,280000,7.96,27.6977,16.1088,3.5763,11.0677,493974.0384,492060.6534,777997571.4,False,0,0,False,False,8.3,6.81,4.052287581699332,23.410852713178286,-4.0963855421686795,False,7.277628032345018,3.4105700438495257,286.92,17.35,1420367.21,1.0497,,,-533039559.45000005,15.1816,10.3011,0,493974.0384,777997571.4,1.0,1.5,PASS,False,0.3191489361702128,286.92,17.35,5.955,286.92,,27.6977,3.5763,10.3011,0.09653457409730935,133.1327125,0.0,0.0,7.96,8.3,False,0,50.0,,0.7962962962962963,1,1,85.0,17,5.687763345061548,True,4.052287581699332,,-0.014517847028292208,False,False,汽车零部件,286.92,2.44669723442951,82.0,73.9,1.0,0.0,73.9,Tier1,可直接观察,回测跳过,20250630
000960.SZ,000960,锡业股份,20000221,,主板,L,344932174.25000006,10.789283128168004,稀有金属,有色金属,801054.SI,240000,15.3,17.4354,15.5684,1.3532,2.3301,2518076.9866,2518076.9866,569552599.8,False,0,0,False,False,15.63,13.66,6.25,-1.6077170418006381,-2.111324376199619,False,10.789283128168004,3.4105700438495257,62.43,40.48,493650923.27,98.8393,,,4884770810.559999,105.5969,2.3915,0,2518076.9866,569552599.8,1.0,1.5,PASS,False,0.3829787234042553,62.43,40.48,51.769999999999996,10.660000000000004,,17.4354,1.3532,2.3915,0.27927919269581936,56.29593333333333,10.0,0.0,15.3,15.63,False,0,50.0,,0.8421052631578947,1,1,75.0,6,3.848146687201681,False,6.25,,0.03184220498132058,False,False,稀有金属,10.660000000000004,-0.28797722729560865,32.0,58.9,1.0,0.0,68.9,Tier1,可直接观察,回测跳过,20250630
600844.SH,600844,金煤科技,19940311,,主板,L,220625842.10000002,13.592233009708732,化学原料,化工,801033.SI,220000,3.51,,,18.5188,4.9492,356800.0082,288778.4525,251477976.6,False,2,1,False,False,3.83,3.04,0.0,18.581081081081074,-8.355091383812018,False,13.592233009708732,3.4105700438495257,27.5674,23.9839,-36892487.54,,,,-647573045.78,,-17.3682,0,356800.0082,251477976.6,1.0,1.5,PASS,False,0.2553191489361702,27.5674,23.9839,-9.77,47.1074,,,18.5188,-17.3682,,45.34301,0.0,0.0,3.51,3.83,False,0,50.0,,0.9230769230769231,1,1,85.0,4,10.529649787338546,True,0.0,,0.003823993164251841,False,False,化学原料,47.1074,0.4585684806279142,50.0,67.5,1.0,0.0,67.5,Tier1,可直接观察,回测跳过,20250630
605118.SH,605118,力鼎光电,20200730,,主板,L,155209203.00000003,13.430790315212416,计算机设备,计算机,801101.SI,710000,24.83,58.1606,51.528,7.1094,0.9011,1019728.372,1010869.028,97268673.4,False,0,0,False,False,25.35,20.21,-0.560672807368845,19.317635752042285,-2.051282051282066,False,13.430790315212416,3.4105700438495257,82.15,17.53,55961261.82,98.3998,,,397186078.15999997,103.9151,3.7116,0,1019728.372,97268673.4,1.0,1.5,PASS,False,0.6595744680851063,82.15,17.53,0.44,82.15,,58.1606,7.1094,3.7116,0.707980523432745,101.42576875,0.0,0.0,24.83,25.35,True,0,50.0,,0.8333333333333334,1,1,85.0,6,6.436890061926194,True,-0.560672807368845,,-0.025762460385493128,False,False,计算机设备,82.15,0.4706148886046501,50.0,67.5,1.0,0.0,67.5,Tier1,可直接观察,回测跳过,20250630
603306.SH,603306,华懋科技,20140926,,主板,L,450507585.99999994,7.327905255366396,汽车零部件,汽车,801093.SI,280000,43.5,51.5928,46.1797,4.9925,1.9455,1431411.9744,1431411.9744,366671800.79999995,False,0,0,False,False,45.15,37.49,1.87353629976581,18.142313959804458,-3.6544850498338888,False,7.327905255366396,3.4105700438495257,61.73,28.27,81550519.89,94.3632,,,584281737.9,18.931,2.4892,0,1431411.9744,366671800.79999995,1.0,1.5,PASS,False,0.3191489361702128,61.73,28.27,5.955,61.73,,51.5928,4.9925,2.4892,0.8357816296776284,133.1327125,0.0,0.0,43.5,45.15,False,0,50.0,,0.8148148148148148,1,1,85.0,17,5.7380405680829245,True,1.87353629976581,,0.007742237274375531,False,False,汽车零部件,61.73,0.5299076146291368,50.0,67.5,1.0,0.0,67.5,Tier1,可直接观察,回测跳过,20250630
